"Plot Title: 20597551"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597551, SEN S/N: 20597551)","Intensity, lum/ft² (LGR S/N: 20597551, SEN S/N: 20597551)","Coupler Attached (LGR S/N: 20597551)","Host Connected (LGR S/N: 20597551)","Stopped (LGR S/N: 20597551)","End Of File (LGR S/N: 20597551)"
1,05/15/19 09:00:00 AM,89.200,2688.0,,,,
2,05/15/19 09:10:00 AM,92.174,2176.0,,,,
3,05/15/19 09:20:00 AM,87.733,1920.0,,,,
4,05/15/19 09:30:00 AM,88.099,1472.0,,,,
5,05/15/19 09:40:00 AM,89.200,2048.0,,,,
6,05/15/19 09:50:00 AM,92.737,2048.0,,,,
7,05/15/19 10:00:00 AM,93.493,2432.0,,,,
8,05/15/19 10:10:00 AM,94.253,2432.0,,,,
9,05/15/19 10:20:00 AM,94.633,2432.0,,,,
10,05/15/19 10:30:00 AM,95.783,2432.0,,,,
11,05/15/19 10:40:00 AM,91.987,2560.0,,,,
12,05/15/19 10:50:00 AM,92.550,2816.0,,,,
13,05/15/19 11:00:00 AM,92.550,2560.0,,,,
14,05/15/19 11:10:00 AM,92.737,3200.0,,,,
15,05/15/19 11:20:00 AM,95.207,3072.0,,,,
16,05/15/19 11:30:00 AM,91.612,1728.0,,,,
17,05/15/19 11:40:00 AM,91.612,3328.0,,,,
18,05/15/19 11:50:00 AM,96.168,3968.0,,,,
19,05/15/19 12:00:00 PM,97.331,4096.0,,,,
20,05/15/19 12:10:00 PM,93.493,2688.0,,,,
21,05/15/19 12:20:00 PM,92.737,3584.0,,,,
22,05/15/19 12:30:00 PM,93.873,3584.0,,,,
23,05/15/19 12:40:00 PM,95.783,3072.0,,,,
24,05/15/19 12:50:00 PM,95.976,3840.0,,,,
25,05/15/19 01:00:00 PM,93.304,3584.0,,,,
26,05/15/19 01:10:00 PM,93.873,4352.0,,,,
27,05/15/19 01:20:00 PM,93.682,3200.0,,,,
28,05/15/19 01:30:00 PM,90.867,3200.0,,,,
29,05/15/19 01:40:00 PM,89.017,3584.0,,,,
30,05/15/19 01:50:00 PM,97.525,4096.0,,,,
31,05/15/19 02:00:00 PM,92.363,3584.0,,,,
32,05/15/19 02:10:00 PM,90.495,3328.0,,,,
33,05/15/19 02:20:00 PM,98.897,4864.0,,,,
34,05/15/19 02:30:00 PM,99.291,4608.0,,,,
35,05/15/19 02:40:00 PM,94.825,2816.0,,,,
36,05/15/19 02:50:00 PM,93.304,4608.0,,,,
37,05/15/19 03:00:00 PM,98.699,4608.0,,,,
38,05/15/19 03:10:00 PM,103.512,4608.0,,,,
39,05/15/19 03:20:00 PM,97.916,4096.0,,,,
40,05/15/19 03:30:00 PM,94.444,3072.0,,,,
41,05/15/19 03:40:00 PM,97.137,4608.0,,,,
42,05/15/19 03:50:00 PM,96.748,4352.0,,,,
43,05/15/19 04:00:00 PM,97.916,4864.0,,,,
44,05/15/19 04:10:00 PM,94.633,2816.0,,,,
45,05/15/19 04:20:00 PM,87.915,2432.0,,,,
46,05/15/19 04:30:00 PM,85.014,2688.0,,,,
47,05/15/19 04:40:00 PM,84.654,2048.0,,,,
48,05/15/19 04:50:00 PM,83.399,2816.0,,,,
49,05/15/19 05:00:00 PM,83.579,2304.0,,,,
50,05/15/19 05:10:00 PM,82.508,1920.0,,,,
51,05/15/19 05:20:00 PM,78.975,1536.0,,,,
52,05/15/19 05:30:00 PM,77.400,1280.0,,,,
53,05/15/19 05:40:00 PM,76.528,1344.0,,,,
54,05/15/19 05:50:00 PM,76.703,1600.0,,,,
55,05/15/19 06:00:00 PM,76.354,1536.0,,,,
56,05/15/19 06:10:00 PM,75.139,1152.0,,,,
57,05/15/19 06:20:00 PM,73.926,1152.0,,,,
58,05/15/19 06:30:00 PM,72.891,864.0,,,,
59,05/15/19 06:40:00 PM,71.683,576.0,,,,
60,05/15/19 06:50:00 PM,70.308,496.0,,,,
61,05/15/19 07:00:00 PM,68.934,256.0,,,,
62,05/15/19 07:10:00 PM,67.735,208.0,,,,
63,05/15/19 07:20:00 PM,66.879,125.0,,,,
64,05/15/19 07:30:00 PM,65.851,47.0,,,,
65,05/15/19 07:40:00 PM,65.338,14.0,,,,
66,05/15/19 07:50:00 PM,64.996,2.0,,,,
67,05/15/19 08:00:00 PM,64.825,0.0,,,,
68,05/15/19 08:10:00 PM,64.825,0.0,,,,
69,05/15/19 08:20:00 PM,64.652,0.0,,,,
70,05/15/19 08:30:00 PM,64.481,0.0,,,,
71,05/15/19 08:40:00 PM,64.652,0.0,,,,
72,05/15/19 08:50:00 PM,64.139,0.0,,,,
73,05/15/19 09:00:00 PM,62.940,0.0,,,,
74,05/15/19 09:10:00 PM,62.425,0.0,,,,
