"Plot Title: 20597552"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597552, SEN S/N: 20597552)","Intensity, lum/ft² (LGR S/N: 20597552, SEN S/N: 20597552)","Coupler Attached (LGR S/N: 20597552)","Host Connected (LGR S/N: 20597552)","Stopped (LGR S/N: 20597552)","End Of File (LGR S/N: 20597552)"
1,05/15/19 09:00:00 AM,78.274,2304.0,,,,
2,05/15/19 09:10:00 AM,79.326,2048.0,,,,
3,05/15/19 09:20:00 AM,78.098,1792.0,,,,
4,05/15/19 09:30:00 AM,77.923,1408.0,,,,
5,05/15/19 09:40:00 AM,79.151,2304.0,,,,
6,05/15/19 09:50:00 AM,78.800,2176.0,,,,
7,05/15/19 10:00:00 AM,79.853,2432.0,,,,
8,05/15/19 10:10:00 AM,80.382,2304.0,,,,
9,05/15/19 10:20:00 AM,80.911,2432.0,,,,
10,05/15/19 10:30:00 AM,81.266,2304.0,,,,
11,05/15/19 10:40:00 AM,81.621,2432.0,,,,
12,05/15/19 10:50:00 AM,82.508,2816.0,,,,
13,05/15/19 11:00:00 AM,84.115,2432.0,,,,
14,05/15/19 11:10:00 AM,83.399,3200.0,,,,
15,05/15/19 11:20:00 AM,84.295,3072.0,,,,
16,05/15/19 11:30:00 AM,81.090,1536.0,,,,
17,05/15/19 11:40:00 AM,81.975,3328.0,,,,
18,05/15/19 11:50:00 AM,86.459,3840.0,,,,
19,05/15/19 12:00:00 PM,88.650,4096.0,,,,
20,05/15/19 12:10:00 PM,85.735,2304.0,,,,
21,05/15/19 12:20:00 PM,87.186,3328.0,,,,
22,05/15/19 12:30:00 PM,89.200,3584.0,,,,
23,05/15/19 12:40:00 PM,89.569,3328.0,,,,
24,05/15/19 12:50:00 PM,87.733,3840.0,,,,
25,05/15/19 01:00:00 PM,86.097,3328.0,,,,
26,05/15/19 01:10:00 PM,86.641,4608.0,,,,
27,05/15/19 01:20:00 PM,86.097,2816.0,,,,
28,05/15/19 01:30:00 PM,83.579,2816.0,,,,
29,05/15/19 01:40:00 PM,83.579,3712.0,,,,
30,05/15/19 01:50:00 PM,90.309,4608.0,,,,
31,05/15/19 02:00:00 PM,84.834,3328.0,,,,
32,05/15/19 02:10:00 PM,84.115,2688.0,,,,
33,05/15/19 02:20:00 PM,93.115,5888.0,,,,
34,05/15/19 02:30:00 PM,92.926,6144.0,,,,
35,05/15/19 02:40:00 PM,87.733,2560.0,,,,
36,05/15/19 02:50:00 PM,88.099,5632.0,,,,
37,05/15/19 03:00:00 PM,93.115,6144.0,,,,
38,05/15/19 03:10:00 PM,96.555,6144.0,,,,
39,05/15/19 03:20:00 PM,90.680,4352.0,,,,
40,05/15/19 03:30:00 PM,87.733,3072.0,,,,
41,05/15/19 03:40:00 PM,90.680,4864.0,,,,
42,05/15/19 03:50:00 PM,89.938,4608.0,,,,
43,05/15/19 04:00:00 PM,90.124,4608.0,,,,
44,05/15/19 04:10:00 PM,86.823,2176.0,,,,
45,05/15/19 04:20:00 PM,83.043,1920.0,,,,
46,05/15/19 04:30:00 PM,81.266,2048.0,,,,
47,05/15/19 04:40:00 PM,80.029,1664.0,,,,
48,05/15/19 04:50:00 PM,79.678,2048.0,,,,
49,05/15/19 05:00:00 PM,79.853,1728.0,,,,
50,05/15/19 05:10:00 PM,78.800,1472.0,,,,
51,05/15/19 05:20:00 PM,76.876,1152.0,,,,
52,05/15/19 05:30:00 PM,76.181,992.0,,,,
53,05/15/19 05:40:00 PM,75.659,992.0,,,,
54,05/15/19 05:50:00 PM,75.312,1152.0,,,,
55,05/15/19 06:00:00 PM,74.619,1088.0,,,,
56,05/15/19 06:10:00 PM,73.926,800.0,,,,
57,05/15/19 06:20:00 PM,72.891,800.0,,,,
58,05/15/19 06:30:00 PM,72.199,608.0,,,,
59,05/15/19 06:40:00 PM,71.339,496.0,,,,
60,05/15/19 06:50:00 PM,70.308,336.0,,,,
61,05/15/19 07:00:00 PM,69.449,200.0,,,,
62,05/15/19 07:10:00 PM,68.421,160.0,,,,
63,05/15/19 07:20:00 PM,67.735,98.0,,,,
64,05/15/19 07:30:00 PM,67.050,39.0,,,,
65,05/15/19 07:40:00 PM,66.708,11.0,,,,
66,05/15/19 07:50:00 PM,66.708,2.0,,,,
67,05/15/19 08:00:00 PM,66.537,0.0,,,,
68,05/15/19 08:10:00 PM,65.851,0.0,,,,
69,05/15/19 08:20:00 PM,65.509,0.0,,,,
70,05/15/19 08:30:00 PM,65.338,0.0,,,,
71,05/15/19 08:40:00 PM,65.338,0.0,,,,
72,05/15/19 08:50:00 PM,64.996,0.0,,,,
73,05/15/19 09:00:00 PM,64.481,0.0,,,,
74,05/15/19 09:10:00 PM,64.139,0.0,,,,
75,05/15/19 09:20:00 PM,64.139,0.0,,,,
76,05/15/19 09:30:00 PM,63.626,0.0,,,,
77,05/15/19 09:40:00 PM,63.282,0.0,,,,
78,05/15/19 09:50:00 PM,62.940,0.0,,,,
79,05/15/19 10:00:00 PM,62.425,0.0,,,,
80,05/15/19 10:10:00 PM,63.282,0.0,,,,
81,05/15/19 10:20:00 PM,62.598,0.0,,,,
82,05/15/19 10:30:00 PM,60.883,0.0,,,,
83,05/15/19 10:40:00 PM,60.195,0.0,,,,
84,05/15/19 10:50:00 PM,59.164,0.0,,,,
85,05/15/19 11:00:00 PM,59.680,0.0,,,,
86,05/15/19 11:10:00 PM,58.993,0.0,,,,
87,05/15/19 11:20:00 PM,57.958,0.0,,,,
88,05/15/19 11:30:00 PM,59.337,0.0,,,,
89,05/15/19 11:40:00 PM,58.993,0.0,,,,
90,05/15/19 11:50:00 PM,61.741,0.0,,,,
91,05/16/19 12:00:00 AM,61.398,0.0,,,,
92,05/16/19 12:10:00 AM,60.539,0.0,,,,
93,05/16/19 12:20:00 AM,60.195,0.0,,,,
94,05/16/19 12:30:00 AM,60.195,0.0,,,,
95,05/16/19 12:40:00 AM,58.303,0.0,,,,
96,05/16/19 12:50:00 AM,57.096,0.0,,,,
97,05/16/19 01:00:00 AM,56.404,0.0,,,,
98,05/16/19 01:10:00 AM,54.842,0.0,,,,
99,05/16/19 01:20:00 AM,54.842,0.0,,,,
100,05/16/19 01:30:00 AM,54.669,0.0,,,,
101,05/16/19 01:40:00 AM,54.495,0.0,,,,
102,05/16/19 01:50:00 AM,58.303,0.0,,,,
103,05/16/19 02:00:00 AM,60.539,0.0,,,,
104,05/16/19 02:10:00 AM,60.883,0.0,,,,
105,05/16/19 02:20:00 AM,60.712,0.0,,,,
106,05/16/19 02:30:00 AM,59.337,0.0,,,,
107,05/16/19 02:40:00 AM,57.958,0.0,,,,
108,05/16/19 02:50:00 AM,58.820,0.0,,,,
109,05/16/19 03:00:00 AM,59.337,0.0,,,,
110,05/16/19 03:10:00 AM,59.508,0.0,,,,
111,05/16/19 03:20:00 AM,58.820,0.0,,,,
112,05/16/19 03:30:00 AM,58.131,0.0,,,,
113,05/16/19 03:40:00 AM,56.923,0.0,,,,
114,05/16/19 03:50:00 AM,56.923,0.0,,,,
115,05/16/19 04:00:00 AM,56.577,0.0,,,,
116,05/16/19 04:10:00 AM,56.750,0.0,,,,
117,05/16/19 04:20:00 AM,56.230,0.0,,,,
118,05/16/19 04:30:00 AM,55.189,0.0,,,,
119,05/16/19 04:40:00 AM,53.973,0.0,,,,
120,05/16/19 04:50:00 AM,53.973,0.0,,,,
121,05/16/19 05:00:00 AM,53.623,0.0,,,,
122,05/16/19 05:10:00 AM,53.100,0.0,,,,
123,05/16/19 05:20:00 AM,53.274,0.0,,,,
124,05/16/19 05:30:00 AM,53.100,2.0,,,,
125,05/16/19 05:40:00 AM,52.750,10.0,,,,
126,05/16/19 05:50:00 AM,52.401,46.0,,,,
127,05/16/19 06:00:00 AM,53.274,128.0,,,,
128,05/16/19 06:10:00 AM,52.925,176.0,,,,
129,05/16/19 06:20:00 AM,54.842,216.0,,,,
130,05/16/19 06:30:00 AM,55.711,240.0,,,,
