"Plot Title: 20597550"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597550, SEN S/N: 20597550)","Intensity, lum/ft² (LGR S/N: 20597550, SEN S/N: 20597550)","Host Connected (LGR S/N: 20597550)","Coupler Attached (LGR S/N: 20597550)","Stopped (LGR S/N: 20597550)","End Of File (LGR S/N: 20597550)"
1397,06/07/19 03:40:00 AM,61.569,0.0,,,,
1398,06/07/19 03:50:00 AM,61.054,0.0,,,,
1399,06/07/19 04:00:00 AM,61.054,0.0,,,,
1400,06/07/19 04:10:00 AM,61.569,0.0,,,,
1401,06/07/19 04:20:00 AM,61.054,0.0,,,,
1402,06/07/19 04:30:00 AM,60.368,0.0,,,,
1403,06/07/19 04:40:00 AM,61.569,0.0,,,,
1404,06/07/19 04:50:00 AM,63.626,0.0,,,,
1405,06/07/19 05:00:00 AM,64.139,0.0,,,,
1406,06/07/19 05:10:00 AM,62.769,0.0,,,,
1407,06/07/19 05:20:00 AM,61.227,5.0,,,,
1408,06/07/19 05:30:00 AM,60.368,14.0,,,,
1409,06/07/19 05:40:00 AM,59.851,32.0,,,,
1410,06/07/19 05:50:00 AM,60.024,71.0,,,,
1411,06/07/19 06:00:00 AM,60.024,113.0,,,,
1412,06/07/19 06:10:00 AM,60.024,136.0,,,,
1413,06/07/19 06:20:00 AM,60.539,288.0,,,,
1414,06/07/19 06:30:00 AM,61.912,448.0,,,,
1415,06/07/19 06:40:00 AM,63.626,576.0,,,,
1416,06/07/19 06:50:00 AM,65.680,896.0,,,,
1417,06/07/19 07:00:00 AM,69.449,1216.0,,,,
1418,06/07/19 07:10:00 AM,73.062,1536.0,,,,
1419,06/07/19 07:20:00 AM,76.876,1728.0,,,,
1420,06/07/19 07:30:00 AM,80.559,1984.0,,,,
1421,06/07/19 07:40:00 AM,83.399,2176.0,,,,
1422,06/07/19 07:50:00 AM,86.459,2304.0,,,,
1423,06/07/19 08:00:00 AM,90.124,2560.0,,,,
1424,06/07/19 08:10:00 AM,93.493,2688.0,,,,
1425,06/07/19 08:20:00 AM,95.590,2816.0,,,,
1426,06/07/19 08:30:00 AM,99.291,2944.0,,,,
1427,06/07/19 08:40:00 AM,102.290,3200.0,,,,
1428,06/07/19 08:50:00 AM,104.333,3456.0,,,,
1429,06/07/19 09:00:00 AM,104.954,3712.0,,,,
1430,06/07/19 09:10:00 AM,108.536,3840.0,,,,
1431,06/07/19 09:20:00 AM,112.690,3840.0,,,,
1432,06/07/19 09:30:00 AM,113.587,3328.0,,,,
1433,06/07/19 09:40:00 AM,112.244,3840.0,,,,
1434,06/07/19 09:50:00 AM,114.039,4096.0,,,,
1435,06/07/19 10:00:00 AM,117.968,4096.0,,,,
1436,06/07/19 10:10:00 AM,118.918,3712.0,,,,
1437,06/07/19 10:20:00 AM,119.878,2688.0,,,,
1438,06/07/19 10:30:00 AM,110.046,1472.0,,,,
1439,06/07/19 10:40:00 AM,99.489,1984.0,,,,
1440,06/07/19 10:50:00 AM,98.699,3328.0,,,,
1441,06/07/19 11:00:00 AM,108.108,3968.0,,,,
1442,06/07/19 11:10:00 AM,113.137,1664.0,,,,
1443,06/07/19 11:20:00 AM,103.104,1088.0,,,,
1444,06/07/19 11:30:00 AM,95.207,1152.0,,,,
1445,06/07/19 11:40:00 AM,93.873,1024.0,,,,
1446,06/07/19 11:50:00 AM,98.110,1728.0,,,,
1447,06/07/19 12:00:00 PM,97.137,1152.0,,,,
1448,06/07/19 12:10:00 PM,94.253,1216.0,,,,
1449,06/07/19 12:20:00 PM,94.062,1536.0,,,,
1450,06/07/19 12:30:00 PM,95.400,2048.0,,,,
1451,06/07/19 12:40:00 PM,102.290,2688.0,,,,
1452,06/07/19 12:50:00 PM,107.895,2432.0,,,,
1453,06/07/19 01:00:00 PM,108.536,3456.0,,,,
1454,06/07/19 01:10:00 PM,119.397,6912.0,,,,
1455,06/07/19 01:20:00 PM,122.821,2816.0,,,,
1456,06/07/19 01:30:00 PM,116.100,2688.0,,,,
1457,06/07/19 01:40:00 PM,114.265,2944.0,,,,
1458,06/07/19 01:50:00 PM,118.918,6144.0,,,,
1459,06/07/19 02:00:00 PM,127.434,9728.0,,,,
1460,06/07/19 02:10:00 PM,137.534,11264.0,,,,
1461,06/07/19 02:20:00 PM,143.454,6400.0,,,,
1462,06/07/19 02:30:00 PM,144.763,14336.0,,,,
1463,06/07/19 02:40:00 PM,146.097,6400.0,,,,
1464,06/07/19 02:50:00 PM,148.491,15872.0,,,,
1465,06/07/19 03:00:00 PM,149.542,16384.0,,,,
1466,06/07/19 03:10:00 PM,152.425,16384.0,,,,
1467,06/07/19 03:20:00 PM,151.693,17408.0,,,,
1468,06/07/19 03:30:00 PM,153.910,18432.0,,,,
1469,06/07/19 03:40:00 PM,154.666,19456.0,,,,
1470,06/07/19 03:50:00 PM,154.666,18432.0,,,,
1471,06/07/19 04:00:00 PM,154.666,20480.0,,,,
1472,06/07/19 04:10:00 PM,153.536,21504.0,,,,
1473,06/07/19 04:20:00 PM,151.329,21504.0,,,,
1474,06/07/19 04:30:00 PM,149.542,21504.0,,,,
1475,06/07/19 04:40:00 PM,148.840,20480.0,,,,
1476,06/07/19 04:50:00 PM,147.114,16384.0,,,,
1477,06/07/19 05:00:00 PM,145.427,15360.0,,,,
1478,06/07/19 05:10:00 PM,141.534,12288.0,,,,
1479,06/07/19 05:20:00 PM,139.354,17408.0,,,,
1480,06/07/19 05:30:00 PM,137.835,19456.0,,,,
1481,06/07/19 05:40:00 PM,134.308,16384.0,,,,
1482,06/07/19 05:50:00 PM,131.765,14848.0,,,,
1483,06/07/19 06:00:00 PM,127.699,6400.0,,,,
1484,06/07/19 06:10:00 PM,119.397,2816.0,,,,
1485,06/07/19 06:20:00 PM,100.882,304.0,,,,
1486,06/07/19 06:30:00 PM,92.926,256.0,,,,
1487,06/07/19 06:40:00 PM,89.569,232.0,,,,
1488,06/07/19 06:50:00 PM,87.368,200.0,,,,
1489,06/07/19 07:00:00 PM,85.735,168.0,,,,
1490,06/07/19 07:10:00 PM,84.295,152.0,,,,
1491,06/07/19 07:20:00 PM,82.864,128.0,,,,
1492,06/07/19 07:30:00 PM,81.797,107.0,,,,
1493,06/07/19 07:40:00 PM,80.559,67.0,,,,
1494,06/07/19 07:50:00 PM,79.326,48.0,,,,
1495,06/07/19 08:00:00 PM,77.923,19.0,,,,
1496,06/07/19 08:10:00 PM,77.225,5.0,,,,
1497,06/07/19 08:20:00 PM,76.528,0.0,,,,
1498,06/07/19 08:30:00 PM,76.181,0.0,,,,
1499,06/07/19 08:40:00 PM,75.832,0.0,,,,
1500,06/07/19 08:50:00 PM,75.139,0.0,,,,
1501,06/07/19 09:00:00 PM,74.964,0.0,,,,
1502,06/07/19 09:10:00 PM,74.619,0.0,,,,
1503,06/07/19 09:20:00 PM,74.098,0.0,,,,
1504,06/07/19 09:30:00 PM,73.753,0.0,,,,
1505,06/07/19 09:40:00 PM,73.062,0.0,,,,
1506,06/07/19 09:50:00 PM,72.372,0.0,,,,
1507,06/07/19 10:00:00 PM,71.683,0.0,,,,
1508,06/07/19 10:10:00 PM,71.168,0.0,,,,
1509,06/07/19 10:20:00 PM,70.824,0.0,,,,
1510,06/07/19 10:30:00 PM,70.308,0.0,,,,
1511,06/07/19 10:40:00 PM,70.137,0.0,,,,
1512,06/07/19 10:50:00 PM,70.308,0.0,,,,
1513,06/07/19 11:00:00 PM,69.793,0.0,,,,
1514,06/07/19 11:10:00 PM,69.107,0.0,,,,
1515,06/07/19 11:20:00 PM,68.592,0.0,,,,
1516,06/07/19 11:30:00 PM,68.248,0.0,,,,
1517,06/07/19 11:40:00 PM,67.906,0.0,,,,
1518,06/07/19 11:50:00 PM,67.564,0.0,,,,
1519,06/08/19 12:00:00 AM,67.906,0.0,,,,
1520,06/08/19 12:10:00 AM,66.708,0.0,,,,
1521,06/08/19 12:20:00 AM,65.167,0.0,,,,
1522,06/08/19 12:30:00 AM,65.680,0.0,,,,
1523,06/08/19 12:40:00 AM,65.680,0.0,,,,
1524,06/08/19 12:50:00 AM,65.338,0.0,,,,
1525,06/08/19 01:00:00 AM,66.537,0.0,,,,
1526,06/08/19 01:10:00 AM,65.680,0.0,,,,
1527,06/08/19 01:20:00 AM,64.652,0.0,,,,
1528,06/08/19 01:30:00 AM,63.282,0.0,,,,
1529,06/08/19 01:40:00 AM,63.282,0.0,,,,
1530,06/08/19 01:50:00 AM,63.626,0.0,,,,
1531,06/08/19 02:00:00 AM,64.652,0.0,,,,
1532,06/08/19 02:10:00 AM,66.193,0.0,,,,
1533,06/08/19 02:20:00 AM,66.879,0.0,,,,
1534,06/08/19 02:30:00 AM,66.366,0.0,,,,
1535,06/08/19 02:40:00 AM,64.481,0.0,,,,
1536,06/08/19 02:50:00 AM,64.825,0.0,,,,
1537,06/08/19 03:00:00 AM,65.167,0.0,,,,
1538,06/08/19 03:10:00 AM,65.167,0.0,,,,
1539,06/08/19 03:20:00 AM,65.167,0.0,,,,
1540,06/08/19 03:30:00 AM,62.940,0.0,,,,
1541,06/08/19 03:40:00 AM,61.741,0.0,,,,
1542,06/08/19 03:50:00 AM,63.797,0.0,,,,
1543,06/08/19 04:00:00 AM,63.968,0.0,,,,
1544,06/08/19 04:10:00 AM,63.968,0.0,,,,
1545,06/08/19 04:20:00 AM,63.968,0.0,,,,
1546,06/08/19 04:30:00 AM,63.626,0.0,,,,
1547,06/08/19 04:40:00 AM,63.111,0.0,,,,
1548,06/08/19 04:50:00 AM,62.769,0.0,,,,
1549,06/08/19 05:00:00 AM,62.598,0.0,,,,
1550,06/08/19 05:10:00 AM,62.598,1.0,,,,
1551,06/08/19 05:20:00 AM,62.769,10.0,,,,
1552,06/08/19 05:30:00 AM,62.598,28.0,,,,
1553,06/08/19 05:40:00 AM,62.769,54.0,,,,
1554,06/08/19 05:50:00 AM,63.111,83.0,,,,
1555,06/08/19 06:00:00 AM,63.282,106.0,,,,
1556,06/08/19 06:10:00 AM,63.626,128.0,,,,
1557,06/08/19 06:20:00 AM,64.310,304.0,,,,
1558,06/08/19 06:30:00 AM,65.509,464.0,,,,
1559,06/08/19 06:40:00 AM,66.708,608.0,,,,
1560,06/08/19 06:50:00 AM,68.248,960.0,,,,
1561,06/08/19 07:00:00 AM,70.308,1280.0,,,,
1562,06/08/19 07:10:00 AM,72.545,1600.0,,,,
1563,06/08/19 07:20:00 AM,75.312,1792.0,,,,
1564,06/08/19 07:30:00 AM,78.274,2048.0,,,,
1565,06/08/19 07:40:00 AM,80.735,2176.0,,,,
1566,06/08/19 07:50:00 AM,83.579,2304.0,,,,
1567,06/08/19 08:00:00 AM,86.641,2688.0,,,,
1568,06/08/19 08:10:00 AM,90.309,2816.0,,,,
1569,06/08/19 08:20:00 AM,93.115,2944.0,,,,
1570,06/08/19 08:30:00 AM,96.748,3072.0,,,,
1571,06/08/19 08:40:00 AM,100.483,3200.0,,,,
1572,06/08/19 08:50:00 AM,102.900,3456.0,,,,
1573,06/08/19 09:00:00 AM,102.290,3712.0,,,,
1574,06/08/19 09:10:00 AM,105.161,3712.0,,,,
1575,06/08/19 09:20:00 AM,109.180,3968.0,,,,
1576,06/08/19 09:30:00 AM,112.690,3456.0,,,,
1577,06/08/19 09:40:00 AM,111.139,3840.0,,,,
1578,06/08/19 09:50:00 AM,114.492,3840.0,,,,
1579,06/08/19 10:00:00 AM,114.492,4352.0,,,,
1580,06/08/19 10:10:00 AM,118.918,3840.0,,,,
1581,06/08/19 10:20:00 AM,122.324,2816.0,,,,
1582,06/08/19 10:30:00 AM,114.492,1408.0,,,,
1583,06/08/19 10:40:00 AM,102.088,1920.0,,,,
1584,06/08/19 10:50:00 AM,100.083,3328.0,,,,
1585,06/08/19 11:00:00 AM,110.919,4096.0,,,,
1586,06/08/19 11:10:00 AM,118.206,1920.0,,,,
1587,06/08/19 11:20:00 AM,106.205,1024.0,,,,
1588,06/08/19 11:30:00 AM,96.748,992.0,,,,
1589,06/08/19 11:40:00 AM,93.493,992.0,,,,
1590,06/08/19 11:50:00 AM,97.137,1728.0,,,,
1591,06/08/19 12:00:00 PM,96.555,1152.0,,,,
1592,06/08/19 12:10:00 PM,93.304,1216.0,,,,
1593,06/08/19 12:20:00 PM,91.987,1472.0,,,,
1594,06/08/19 12:30:00 PM,93.304,2048.0,,,,
1595,06/08/19 12:40:00 PM,100.283,3328.0,,,,
1596,06/08/19 12:50:00 PM,107.683,2560.0,,,,
1597,06/08/19 01:00:00 PM,107.258,3200.0,,,,
1598,06/08/19 01:10:00 PM,117.968,7168.0,,,,
1599,06/08/19 01:20:00 PM,123.573,3456.0,,,,
1600,06/08/19 01:30:00 PM,115.637,2560.0,,,,
1601,06/08/19 01:40:00 PM,111.801,2816.0,,,,
1602,06/08/19 01:50:00 PM,116.562,6912.0,,,,
1603,06/08/19 02:00:00 PM,126.648,5632.0,,,,
1604,06/08/19 02:10:00 PM,136.641,10752.0,,,,
1605,06/08/19 02:20:00 PM,144.106,12800.0,,,,
1606,06/08/19 02:30:00 PM,147.799,9728.0,,,,
1607,06/08/19 02:40:00 PM,147.456,6400.0,,,,
1608,06/08/19 02:50:00 PM,146.433,13824.0,,,,
1609,06/08/19 03:00:00 PM,149.896,17408.0,,,,
1610,06/08/19 03:10:00 PM,153.910,17408.0,,,,
1611,06/08/19 03:20:00 PM,156.202,15360.0,,,,
1612,06/08/19 03:30:00 PM,156.202,18432.0,,,,
1613,06/08/19 03:40:00 PM,156.983,19456.0,,,,
1614,06/08/19 03:50:00 PM,154.288,18432.0,,,,
1615,06/08/19 04:00:00 PM,155.430,20480.0,,,,
1616,06/08/19 04:10:00 PM,154.288,20480.0,,,,
1617,06/08/19 04:20:00 PM,153.163,21504.0,,,,
1618,06/08/19 04:30:00 PM,149.896,21504.0,,,,
1619,06/08/19 04:40:00 PM,149.191,20480.0,,,,
1620,06/08/19 04:50:00 PM,149.896,17408.0,,,,
1621,06/08/19 05:00:00 PM,148.145,16384.0,,,,
1622,06/08/19 05:10:00 PM,145.762,16384.0,,,,
1623,06/08/19 05:20:00 PM,144.106,19456.0,,,,
1624,06/08/19 05:30:00 PM,139.662,19456.0,,,,
1625,06/08/19 05:40:00 PM,135.174,19456.0,,,,
1626,06/08/19 05:50:00 PM,130.935,17408.0,,,,
1627,06/08/19 06:00:00 PM,127.699,5376.0,,,,
1628,06/08/19 06:10:00 PM,121.829,3968.0,,,,
1629,06/08/19 06:20:00 PM,102.900,272.0,,,,
1630,06/08/19 06:30:00 PM,93.873,232.0,,,,
1631,06/08/19 06:40:00 PM,89.384,208.0,,,,
1632,06/08/19 06:50:00 PM,86.823,184.0,,,,
1633,06/08/19 07:00:00 PM,84.834,160.0,,,,
1634,06/08/19 07:10:00 PM,83.399,144.0,,,,
1635,06/08/19 07:20:00 PM,81.975,122.0,,,,
1636,06/08/19 07:30:00 PM,80.735,100.0,,,,
1637,06/08/19 07:40:00 PM,81.442,26.0,,,,
1638,06/08/19 07:41:49 PM,,,Logged,,,
1639,06/08/19 07:41:50 PM,,,,Logged,,
1640,06/08/19 07:41:52 PM,,,,,Logged,Logged
