"Plot Title: 20597572"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597572, SEN S/N: 20597572)","Intensity, lum/ft² (LGR S/N: 20597572, SEN S/N: 20597572)","Host Connected (LGR S/N: 20597572)","Coupler Attached (LGR S/N: 20597572)","Stopped (LGR S/N: 20597572)","End Of File (LGR S/N: 20597572)"
520,05/18/19 11:30:00 PM,59.337,0.0,,,,
521,05/18/19 11:40:00 PM,59.337,0.0,,,,
522,05/18/19 11:50:00 PM,59.680,0.0,,,,
523,05/19/19 12:00:00 AM,59.337,0.0,,,,
524,05/19/19 12:10:00 AM,58.993,0.0,,,,
525,05/19/19 12:20:00 AM,58.476,0.0,,,,
526,05/19/19 12:30:00 AM,58.131,0.0,,,,
527,05/19/19 12:40:00 AM,57.958,0.0,,,,
528,05/19/19 12:50:00 AM,57.785,0.0,,,,
529,05/19/19 01:00:00 AM,57.441,0.0,,,,
530,05/19/19 01:10:00 AM,56.923,0.0,,,,
531,05/19/19 01:20:00 AM,56.750,0.0,,,,
532,05/19/19 01:30:00 AM,56.577,0.0,,,,
533,05/19/19 01:40:00 AM,56.230,0.0,,,,
534,05/19/19 01:50:00 AM,55.884,0.0,,,,
535,05/19/19 02:00:00 AM,55.711,0.0,,,,
536,05/19/19 02:10:00 AM,55.537,0.0,,,,
537,05/19/19 02:20:00 AM,55.364,0.0,,,,
538,05/19/19 02:30:00 AM,55.189,0.0,,,,
539,05/19/19 02:40:00 AM,55.364,0.0,,,,
540,05/19/19 02:50:00 AM,55.189,0.0,,,,
541,05/19/19 03:00:00 AM,54.669,0.0,,,,
542,05/19/19 03:10:00 AM,54.147,0.0,,,,
543,05/19/19 03:20:00 AM,53.623,0.0,,,,
544,05/19/19 03:30:00 AM,52.750,0.0,,,,
545,05/19/19 03:40:00 AM,52.401,0.0,,,,
546,05/19/19 03:50:00 AM,51.523,0.0,,,,
547,05/19/19 04:00:00 AM,50.995,0.0,,,,
548,05/19/19 04:10:00 AM,50.643,0.0,,,,
549,05/19/19 04:20:00 AM,49.050,0.0,,,,
550,05/19/19 04:30:00 AM,48.339,0.0,,,,
551,05/19/19 04:40:00 AM,48.160,0.0,,,,
552,05/19/19 04:50:00 AM,48.517,0.0,,,,
553,05/19/19 05:00:00 AM,48.517,0.0,,,,
554,05/19/19 05:10:00 AM,48.695,0.0,,,,
555,05/19/19 05:20:00 AM,48.339,0.0,,,,
556,05/19/19 05:30:00 AM,47.802,1.0,,,,
557,05/19/19 05:40:00 AM,47.446,6.0,,,,
558,05/19/19 05:50:00 AM,47.624,17.0,,,,
559,05/19/19 06:00:00 AM,47.266,46.0,,,,
560,05/19/19 06:10:00 AM,47.624,105.0,,,,
561,05/19/19 06:20:00 AM,47.446,68.0,,,,
562,05/19/19 06:30:00 AM,47.624,98.0,,,,
563,05/19/19 06:40:00 AM,47.446,144.0,,,,
564,05/19/19 06:50:00 AM,47.088,160.0,,,,
565,05/19/19 07:00:00 AM,47.446,496.0,,,,
566,05/19/19 07:10:00 AM,49.050,512.0,,,,
567,05/19/19 07:20:00 AM,51.523,864.0,,,,
568,05/19/19 07:30:00 AM,52.750,608.0,,,,
569,05/19/19 07:40:00 AM,53.798,1152.0,,,,
570,05/19/19 07:50:00 AM,66.022,1408.0,,,,
571,05/19/19 08:00:00 AM,68.763,4608.0,,,,
572,05/19/19 08:10:00 AM,70.995,4608.0,,,,
573,05/19/19 08:20:00 AM,78.449,4352.0,,,,
574,05/19/19 08:30:00 AM,83.221,4352.0,,,,
575,05/19/19 08:40:00 AM,72.545,1920.0,,,,
576,05/19/19 08:50:00 AM,64.481,1792.0,,,,
577,05/19/19 09:00:00 AM,69.622,3456.0,,,,
578,05/19/19 09:10:00 AM,68.421,2688.0,,,,
579,05/19/19 09:20:00 AM,65.680,3072.0,,,,
580,05/19/19 09:30:00 AM,74.791,4608.0,,,,
581,05/19/19 09:40:00 AM,74.619,3584.0,,,,
582,05/19/19 09:50:00 AM,65.338,2944.0,,,,
583,05/19/19 10:00:00 AM,63.282,1792.0,,,,
584,05/19/19 10:10:00 AM,73.580,3840.0,,,,
585,05/19/19 10:20:00 AM,75.484,5888.0,,,,
586,05/19/19 10:30:00 AM,74.619,3328.0,,,,
587,05/19/19 10:40:00 AM,77.050,6144.0,,,,
588,05/19/19 10:50:00 AM,78.449,4864.0,,,,
589,05/19/19 11:00:00 AM,77.225,5120.0,,,,
590,05/19/19 11:10:00 AM,74.964,5120.0,,,,
591,05/19/19 11:20:00 AM,72.028,5376.0,,,,
592,05/19/19 11:30:00 AM,72.718,4608.0,,,,
593,05/19/19 11:40:00 AM,75.484,4352.0,,,,
594,05/19/19 11:50:00 AM,74.446,4096.0,,,,
595,05/19/19 12:00:00 PM,74.791,4608.0,,,,
596,05/19/19 12:10:00 PM,74.446,4608.0,,,,
597,05/19/19 12:20:00 PM,74.964,3072.0,,,,
598,05/19/19 12:30:00 PM,74.791,3584.0,,,,
599,05/19/19 12:40:00 PM,73.580,4608.0,,,,
600,05/19/19 12:50:00 PM,73.580,4608.0,,,,
601,05/19/19 01:00:00 PM,72.199,3712.0,,,,
602,05/19/19 01:10:00 PM,72.545,3712.0,,,,
603,05/19/19 01:20:00 PM,74.271,3584.0,,,,
604,05/19/19 01:30:00 PM,72.718,3328.0,,,,
605,05/19/19 01:40:00 PM,73.234,3840.0,,,,
606,05/19/19 01:50:00 PM,74.098,3712.0,,,,
607,05/19/19 02:00:00 PM,74.619,3328.0,,,,
608,05/19/19 02:10:00 PM,74.791,3712.0,,,,
609,05/19/19 02:20:00 PM,76.528,5888.0,,,,
610,05/19/19 02:30:00 PM,78.274,3968.0,,,,
611,05/19/19 02:40:00 PM,78.274,3840.0,,,,
612,05/19/19 02:50:00 PM,77.225,5888.0,,,,
613,05/19/19 03:00:00 PM,79.502,3840.0,,,,
614,05/19/19 03:10:00 PM,82.330,7680.0,,,,
615,05/19/19 03:20:00 PM,81.975,11776.0,,,,
616,05/19/19 03:30:00 PM,83.399,16384.0,,,,
617,05/19/19 03:40:00 PM,77.225,2048.0,,,,
618,05/19/19 03:50:00 PM,75.832,19456.0,,,,
619,05/19/19 04:00:00 PM,84.654,15360.0,,,,
620,05/19/19 04:10:00 PM,85.915,17408.0,,,,
621,05/19/19 04:20:00 PM,83.935,20480.0,,,,
622,05/19/19 04:30:00 PM,80.206,18432.0,,,,
623,05/19/19 04:40:00 PM,82.330,8704.0,,,,
624,05/19/19 04:50:00 PM,73.926,19456.0,,,,
625,05/19/19 05:00:00 PM,72.028,21504.0,,,,
626,05/19/19 05:10:00 PM,82.152,20480.0,,,,
627,05/19/19 05:20:00 PM,75.139,21504.0,,,,
628,05/19/19 05:30:00 PM,79.853,20480.0,,,,
629,05/19/19 05:40:00 PM,81.621,20480.0,,,,
630,05/19/19 05:50:00 PM,79.853,20480.0,,,,
631,05/19/19 06:00:00 PM,81.621,19456.0,,,,
632,05/19/19 06:10:00 PM,67.050,400.0,,,,
633,05/19/19 06:20:00 PM,57.268,368.0,,,,
634,05/19/19 06:30:00 PM,55.884,368.0,,,,
635,05/19/19 06:40:00 PM,55.364,384.0,,,,
636,05/19/19 06:50:00 PM,54.842,288.0,,,,
637,05/19/19 07:00:00 PM,53.973,320.0,,,,
638,05/19/19 07:10:00 PM,53.449,288.0,,,,
639,05/19/19 07:20:00 PM,53.274,168.0,,,,
640,05/19/19 07:30:00 PM,52.225,106.0,,,,
641,05/19/19 07:40:00 PM,51.346,55.0,,,,
642,05/19/19 07:50:00 PM,50.643,18.0,,,,
643,05/19/19 08:00:00 PM,50.643,3.0,,,,
644,05/19/19 08:10:00 PM,49.759,0.0,,,,
645,05/19/19 08:20:00 PM,49.228,0.0,,,,
646,05/19/19 08:30:00 PM,48.695,0.0,,,,
647,05/19/19 08:40:00 PM,48.339,0.0,,,,
648,05/19/19 08:50:00 PM,48.339,0.0,,,,
649,05/19/19 09:00:00 PM,47.802,0.0,,,,
650,05/19/19 09:10:00 PM,47.266,0.0,,,,
651,05/19/19 09:20:00 PM,46.548,0.0,,,,
652,05/19/19 09:30:00 PM,46.548,0.0,,,,
653,05/19/19 09:40:00 PM,46.369,0.0,,,,
654,05/19/19 09:50:00 PM,46.369,0.0,,,,
655,05/19/19 10:00:00 PM,46.008,0.0,,,,
656,05/19/19 10:10:00 PM,45.648,0.0,,,,
657,05/19/19 10:20:00 PM,44.922,0.0,,,,
658,05/19/19 10:30:00 PM,44.922,0.0,,,,
659,05/19/19 10:40:00 PM,45.286,0.0,,,,
660,05/19/19 10:50:00 PM,45.648,0.0,,,,
661,05/19/19 11:00:00 PM,44.922,0.0,,,,
662,05/19/19 11:10:00 PM,43.648,0.0,,,,
663,05/19/19 11:20:00 PM,42.732,0.0,,,,
664,05/19/19 11:30:00 PM,42.732,0.0,,,,
665,05/19/19 11:40:00 PM,42.915,0.0,,,,
666,05/19/19 11:50:00 PM,43.099,0.0,,,,
667,05/20/19 12:00:00 AM,42.915,0.0,,,,
668,05/20/19 12:10:00 AM,43.282,0.0,,,,
669,05/20/19 12:20:00 AM,42.915,0.0,,,,
670,05/20/19 12:30:00 AM,42.732,0.0,,,,
671,05/20/19 12:40:00 AM,43.099,0.0,,,,
672,05/20/19 12:50:00 AM,42.915,0.0,,,,
673,05/20/19 01:00:00 AM,42.732,0.0,,,,
674,05/20/19 01:10:00 AM,42.548,0.0,,,,
675,05/20/19 01:20:00 AM,42.363,0.0,,,,
676,05/20/19 01:30:00 AM,42.548,0.0,,,,
677,05/20/19 01:40:00 AM,42.915,0.0,,,,
678,05/20/19 01:50:00 AM,42.548,0.0,,,,
679,05/20/19 02:00:00 AM,42.179,0.0,,,,
680,05/20/19 02:10:00 AM,42.179,0.0,,,,
681,05/20/19 02:20:00 AM,42.548,0.0,,,,
682,05/20/19 02:30:00 AM,42.363,0.0,,,,
683,05/20/19 02:40:00 AM,41.994,0.0,,,,
684,05/20/19 02:50:00 AM,41.810,0.0,,,,
685,05/20/19 03:00:00 AM,41.625,0.0,,,,
686,05/20/19 03:10:00 AM,41.810,0.0,,,,
687,05/20/19 03:20:00 AM,41.810,0.0,,,,
688,05/20/19 03:30:00 AM,41.439,0.0,,,,
689,05/20/19 03:40:00 AM,41.439,0.0,,,,
690,05/20/19 03:50:00 AM,41.439,0.0,,,,
691,05/20/19 04:00:00 AM,41.254,0.0,,,,
692,05/20/19 04:10:00 AM,41.067,0.0,,,,
693,05/20/19 04:20:00 AM,40.696,0.0,,,,
694,05/20/19 04:30:00 AM,40.696,0.0,,,,
695,05/20/19 04:40:00 AM,40.696,0.0,,,,
696,05/20/19 04:50:00 AM,40.321,0.0,,,,
697,05/20/19 05:00:00 AM,40.696,0.0,,,,
698,05/20/19 05:10:00 AM,40.321,0.0,,,,
699,05/20/19 05:20:00 AM,40.134,1.0,,,,
700,05/20/19 05:30:00 AM,39.947,18.0,,,,
701,05/20/19 05:40:00 AM,40.321,49.0,,,,
702,05/20/19 05:50:00 AM,40.509,85.0,,,,
703,05/20/19 06:00:00 AM,41.067,144.0,,,,
704,05/20/19 06:10:00 AM,41.439,192.0,,,,
705,05/20/19 06:20:00 AM,41.254,320.0,,,,
706,05/20/19 06:30:00 AM,41.254,336.0,,,,
707,05/20/19 06:40:00 AM,41.439,576.0,,,,
708,05/20/19 06:50:00 AM,42.179,480.0,,,,
709,05/20/19 07:00:00 AM,41.994,368.0,,,,
710,05/20/19 07:10:00 AM,42.179,416.0,,,,
711,05/20/19 07:20:00 AM,42.732,512.0,,,,
712,05/20/19 07:30:00 AM,42.548,496.0,,,,
713,05/20/19 07:40:00 AM,42.732,608.0,,,,
714,05/20/19 07:50:00 AM,53.973,3328.0,,,,
715,05/20/19 08:00:00 AM,66.022,4096.0,,,,
716,05/20/19 08:10:00 AM,70.824,3968.0,,,,
717,05/20/19 08:20:00 AM,71.512,4608.0,,,,
718,05/20/19 08:30:00 AM,69.622,4608.0,,,,
719,05/20/19 08:40:00 AM,69.964,4352.0,,,,
720,05/20/19 08:50:00 AM,71.168,4864.0,,,,
721,05/20/19 09:00:00 AM,72.372,4864.0,,,,
722,05/20/19 09:10:00 AM,73.234,4608.0,,,,
723,05/20/19 09:20:00 AM,68.077,4608.0,,,,
724,05/20/19 09:30:00 AM,69.107,4608.0,,,,
725,05/20/19 09:40:00 AM,66.708,4096.0,,,,
726,05/20/19 09:50:00 AM,68.421,4096.0,,,,
727,05/20/19 10:00:00 AM,68.077,4096.0,,,,
728,05/20/19 10:10:00 AM,72.718,4352.0,,,,
729,05/20/19 10:20:00 AM,71.339,2688.0,,,,
730,05/20/19 10:30:00 AM,71.683,4096.0,,,,
731,05/20/19 10:40:00 AM,71.512,4352.0,,,,
732,05/20/19 10:50:00 AM,66.366,4096.0,,,,
733,05/20/19 11:00:00 AM,68.421,4096.0,,,,
734,05/20/19 11:10:00 AM,68.592,4096.0,,,,
735,05/20/19 11:20:00 AM,69.107,4096.0,,,,
736,05/20/19 11:30:00 AM,66.193,3968.0,,,,
737,05/20/19 11:40:00 AM,65.851,3968.0,,,,
738,05/20/19 11:50:00 AM,66.022,3968.0,,,,
739,05/20/19 12:00:00 PM,68.077,3584.0,,,,
740,05/20/19 12:10:00 PM,69.622,3584.0,,,,
741,05/20/19 12:20:00 PM,67.564,3456.0,,,,
742,05/20/19 12:30:00 PM,67.221,3456.0,,,,
743,05/20/19 12:40:00 PM,66.193,3328.0,,,,
744,05/20/19 12:50:00 PM,66.708,3456.0,,,,
745,05/20/19 01:00:00 PM,67.050,3200.0,,,,
746,05/20/19 01:10:00 PM,66.022,3328.0,,,,
747,05/20/19 01:20:00 PM,68.248,3200.0,,,,
748,05/20/19 01:30:00 PM,66.193,3072.0,,,,
749,05/20/19 01:40:00 PM,67.050,3072.0,,,,
750,05/20/19 01:50:00 PM,67.221,3072.0,,,,
751,05/20/19 02:00:00 PM,68.421,3200.0,,,,
752,05/20/19 02:10:00 PM,66.366,3072.0,,,,
753,05/20/19 02:20:00 PM,67.392,3072.0,,,,
754,05/20/19 02:30:00 PM,70.995,3328.0,,,,
755,05/20/19 02:40:00 PM,68.934,4608.0,,,,
756,05/20/19 02:50:00 PM,71.856,5888.0,,,,
757,05/20/19 03:00:00 PM,73.407,6656.0,,,,
758,05/20/19 03:10:00 PM,73.407,5888.0,,,,
759,05/20/19 03:20:00 PM,76.703,8704.0,,,,
760,05/20/19 03:30:00 PM,76.006,10240.0,,,,
761,05/20/19 03:40:00 PM,80.029,12288.0,,,,
762,05/20/19 03:50:00 PM,77.923,13824.0,,,,
763,05/20/19 04:00:00 PM,79.502,14848.0,,,,
764,05/20/19 04:10:00 PM,84.295,17408.0,,,,
765,05/20/19 04:20:00 PM,83.757,18432.0,,,,
766,05/20/19 04:30:00 PM,84.115,18432.0,,,,
767,05/20/19 04:40:00 PM,80.559,17408.0,,,,
768,05/20/19 04:50:00 PM,84.474,19456.0,,,,
769,05/20/19 05:00:00 PM,85.194,20480.0,,,,
770,05/20/19 05:10:00 PM,84.654,20480.0,,,,
771,05/20/19 05:20:00 PM,83.399,19456.0,,,,
772,05/20/19 05:30:00 PM,83.221,20480.0,,,,
773,05/20/19 05:40:00 PM,83.221,20480.0,,,,
774,05/20/19 05:50:00 PM,83.221,20480.0,,,,
775,05/20/19 06:00:00 PM,85.194,19456.0,,,,
776,05/20/19 06:10:00 PM,70.480,400.0,,,,
777,05/20/19 06:20:00 PM,59.851,336.0,,,,
778,05/20/19 06:30:00 PM,57.958,304.0,,,,
779,05/20/19 06:40:00 PM,57.268,272.0,,,,
780,05/20/19 06:50:00 PM,56.057,256.0,,,,
781,05/20/19 07:00:00 PM,56.230,224.0,,,,
782,05/20/19 07:10:00 PM,55.711,208.0,,,,
783,05/20/19 07:20:00 PM,55.189,176.0,,,,
784,05/20/19 07:30:00 PM,54.147,123.0,,,,
785,05/20/19 07:40:00 PM,53.274,74.0,,,,
786,05/20/19 07:50:00 PM,53.449,26.0,,,,
787,05/20/19 08:00:00 PM,52.050,4.0,,,,
788,05/20/19 08:10:00 PM,52.225,0.0,,,,
789,05/20/19 08:20:00 PM,52.401,0.0,,,,
790,05/20/19 08:30:00 PM,52.225,0.0,,,,
791,05/20/19 08:40:00 PM,52.225,0.0,,,,
792,05/20/19 08:50:00 PM,52.050,0.0,,,,
793,05/20/19 09:00:00 PM,51.874,0.0,,,,
794,05/20/19 09:10:00 PM,52.050,0.0,,,,
795,05/20/19 09:20:00 PM,51.523,0.0,,,,
796,05/20/19 09:30:00 PM,51.346,0.0,,,,
797,05/20/19 09:40:00 PM,51.172,0.0,,,,
798,05/20/19 09:50:00 PM,50.643,0.0,,,,
799,05/20/19 10:00:00 PM,50.113,0.0,,,,
800,05/20/19 10:10:00 PM,49.937,0.0,,,,
801,05/20/19 10:20:00 PM,49.759,0.0,,,,
802,05/20/19 10:30:00 PM,50.113,0.0,,,,
803,05/20/19 10:40:00 PM,49.228,0.0,,,,
804,05/20/19 10:50:00 PM,49.228,0.0,,,,
805,05/20/19 11:00:00 PM,49.404,0.0,,,,
806,05/20/19 11:10:00 PM,49.228,0.0,,,,
807,05/20/19 11:20:00 PM,48.871,0.0,,,,
808,05/20/19 11:30:00 PM,48.517,0.0,,,,
809,05/20/19 11:40:00 PM,48.160,0.0,,,,
810,05/20/19 11:50:00 PM,48.160,0.0,,,,
811,05/21/19 12:00:00 AM,48.160,0.0,,,,
812,05/21/19 12:10:00 AM,47.624,0.0,,,,
813,05/21/19 12:20:00 AM,47.624,0.0,,,,
814,05/21/19 12:30:00 AM,47.088,0.0,,,,
815,05/21/19 12:40:00 AM,46.908,0.0,,,,
816,05/21/19 12:50:00 AM,47.624,0.0,,,,
817,05/21/19 01:00:00 AM,46.908,0.0,,,,
818,05/21/19 01:10:00 AM,46.369,0.0,,,,
819,05/21/19 01:20:00 AM,45.648,0.0,,,,
820,05/21/19 01:30:00 AM,45.466,0.0,,,,
821,05/21/19 01:40:00 AM,45.286,0.0,,,,
822,05/21/19 01:50:00 AM,44.922,0.0,,,,
823,05/21/19 02:00:00 AM,44.379,0.0,,,,
824,05/21/19 02:10:00 AM,44.560,0.0,,,,
825,05/21/19 02:20:00 AM,44.195,0.0,,,,
826,05/21/19 02:30:00 AM,44.379,0.0,,,,
827,05/21/19 02:40:00 AM,43.648,0.0,,,,
828,05/21/19 02:50:00 AM,44.013,0.0,,,,
829,05/21/19 03:00:00 AM,44.560,0.0,,,,
830,05/21/19 03:10:00 AM,43.648,0.0,,,,
831,05/21/19 03:20:00 AM,44.742,0.0,,,,
832,05/21/19 03:30:00 AM,44.742,0.0,,,,
833,05/21/19 03:40:00 AM,44.742,0.0,,,,
834,05/21/19 03:50:00 AM,44.379,0.0,,,,
835,05/21/19 04:00:00 AM,44.195,0.0,,,,
836,05/21/19 04:10:00 AM,44.922,0.0,,,,
837,05/21/19 04:20:00 AM,45.286,0.0,,,,
838,05/21/19 04:30:00 AM,45.104,0.0,,,,
839,05/21/19 04:40:00 AM,45.648,0.0,,,,
840,05/21/19 04:50:00 AM,45.648,0.0,,,,
841,05/21/19 05:00:00 AM,45.286,0.0,,,,
842,05/21/19 05:10:00 AM,45.466,0.0,,,,
843,05/21/19 05:20:00 AM,45.286,3.0,,,,
844,05/21/19 05:30:00 AM,45.286,50.0,,,,
845,05/21/19 05:40:00 AM,45.828,74.0,,,,
846,05/21/19 05:50:00 AM,47.446,216.0,,,,
847,05/21/19 06:00:00 AM,47.624,368.0,,,,
848,05/21/19 06:10:00 AM,48.695,496.0,,,,
849,05/21/19 06:20:00 AM,49.404,576.0,,,,
850,05/21/19 06:30:00 AM,49.404,672.0,,,,
851,05/21/19 06:40:00 AM,50.290,960.0,,,,
852,05/21/19 06:50:00 AM,50.466,992.0,,,,
853,05/21/19 07:00:00 AM,57.441,3456.0,,,,
854,05/21/19 07:10:00 AM,69.107,3456.0,,,,
855,05/21/19 07:20:00 AM,67.392,3584.0,,,,
856,05/21/19 07:30:00 AM,67.735,3584.0,,,,
857,05/21/19 07:40:00 AM,66.193,3072.0,,,,
858,05/21/19 07:50:00 AM,64.652,2432.0,,,,
859,05/21/19 08:00:00 AM,67.221,3200.0,,,,
860,05/21/19 08:10:00 AM,68.763,3456.0,,,,
861,05/21/19 08:20:00 AM,73.753,4096.0,,,,
862,05/21/19 08:30:00 AM,78.449,3072.0,,,,
863,05/21/19 08:40:00 AM,74.446,4096.0,,,,
864,05/21/19 08:50:00 AM,72.718,4096.0,,,,
865,05/21/19 09:00:00 AM,73.407,4096.0,,,,
866,05/21/19 09:10:00 AM,73.407,4352.0,,,,
867,05/21/19 09:20:00 AM,72.718,2816.0,,,,
868,05/21/19 09:30:00 AM,72.028,3968.0,,,,
869,05/21/19 09:40:00 AM,70.651,3840.0,,,,
870,05/21/19 09:50:00 AM,70.308,4352.0,,,,
871,05/21/19 10:00:00 AM,72.372,3840.0,,,,
872,05/21/19 10:10:00 AM,73.062,4096.0,,,,
873,05/21/19 10:20:00 AM,74.619,4352.0,,,,
874,05/21/19 10:30:00 AM,72.545,4096.0,,,,
875,05/21/19 10:40:00 AM,71.512,4096.0,,,,
876,05/21/19 10:50:00 AM,73.407,4096.0,,,,
877,05/21/19 11:00:00 AM,72.199,3968.0,,,,
878,05/21/19 11:10:00 AM,71.856,3968.0,,,,
879,05/21/19 11:20:00 AM,70.651,4352.0,,,,
880,05/21/19 11:30:00 AM,69.964,3840.0,,,,
881,05/21/19 11:40:00 AM,69.622,3712.0,,,,
882,05/21/19 11:50:00 AM,70.480,4096.0,,,,
883,05/21/19 12:00:00 PM,70.137,3840.0,,,,
884,05/21/19 12:10:00 PM,69.793,3968.0,,,,
885,05/21/19 12:20:00 PM,70.480,4096.0,,,,
886,05/21/19 12:30:00 PM,70.308,4864.0,,,,
887,05/21/19 12:40:00 PM,70.137,3712.0,,,,
888,05/21/19 12:50:00 PM,70.651,3584.0,,,,
889,05/21/19 01:00:00 PM,70.308,3584.0,,,,
890,05/21/19 01:10:00 PM,70.137,3840.0,,,,
891,05/21/19 01:20:00 PM,70.480,3840.0,,,,
892,05/21/19 01:30:00 PM,70.651,3584.0,,,,
893,05/21/19 01:40:00 PM,70.308,3584.0,,,,
894,05/21/19 01:50:00 PM,69.793,3328.0,,,,
895,05/21/19 02:00:00 PM,70.308,3584.0,,,,
896,05/21/19 02:10:00 PM,70.308,4352.0,,,,
897,05/21/19 02:20:00 PM,70.308,3840.0,,,,
898,05/21/19 02:30:00 PM,70.137,3584.0,,,,
899,05/21/19 02:40:00 PM,70.824,4096.0,,,,
900,05/21/19 02:50:00 PM,73.234,10240.0,,,,
901,05/21/19 03:00:00 PM,72.891,6144.0,,,,
902,05/21/19 03:10:00 PM,73.407,5888.0,,,,
903,05/21/19 03:20:00 PM,73.407,8704.0,,,,
904,05/21/19 03:30:00 PM,74.791,13824.0,,,,
905,05/21/19 03:40:00 PM,74.446,18432.0,,,,
906,05/21/19 03:50:00 PM,75.312,16384.0,,,,
907,05/21/19 04:00:00 PM,75.659,15360.0,,,,
908,05/21/19 04:10:00 PM,75.659,7936.0,,,,
909,05/21/19 04:20:00 PM,76.528,15872.0,,,,
910,05/21/19 04:30:00 PM,74.619,14336.0,,,,
911,05/21/19 04:40:00 PM,72.199,12800.0,,,,
912,05/21/19 04:50:00 PM,70.995,10240.0,,,,
913,05/21/19 05:00:00 PM,72.372,12288.0,,,,
914,05/21/19 05:10:00 PM,74.619,15360.0,,,,
915,05/21/19 05:20:00 PM,71.512,12800.0,,,,
916,05/21/19 05:30:00 PM,67.392,11264.0,,,,
917,05/21/19 05:40:00 PM,62.769,10752.0,,,,
918,05/21/19 05:50:00 PM,68.763,14336.0,,,,
919,05/21/19 06:00:00 PM,66.537,12288.0,,,,
920,05/21/19 06:10:00 PM,60.539,1728.0,,,,
921,05/21/19 06:20:00 PM,54.842,1088.0,,,,
922,05/21/19 06:30:00 PM,53.274,608.0,,,,
923,05/21/19 06:40:00 PM,52.925,480.0,,,,
924,05/21/19 06:50:00 PM,52.050,368.0,,,,
925,05/21/19 07:00:00 PM,51.699,432.0,,,,
926,05/21/19 07:10:00 PM,50.995,200.0,,,,
927,05/21/19 07:20:00 PM,50.466,208.0,,,,
928,05/21/19 07:30:00 PM,49.759,144.0,,,,
929,05/21/19 07:40:00 PM,49.582,75.0,,,,
930,05/21/19 07:50:00 PM,48.871,27.0,,,,
931,05/21/19 08:00:00 PM,48.517,6.0,,,,
932,05/21/19 08:10:00 PM,48.160,0.0,,,,
933,05/21/19 08:20:00 PM,47.982,0.0,,,,
934,05/21/19 08:30:00 PM,47.982,0.0,,,,
935,05/21/19 08:40:00 PM,48.160,0.0,,,,
936,05/21/19 08:50:00 PM,47.266,0.0,,,,
937,05/21/19 09:00:00 PM,47.802,0.0,,,,
938,05/21/19 09:10:00 PM,47.266,0.0,,,,
939,05/21/19 09:20:00 PM,47.266,0.0,,,,
940,05/21/19 09:30:00 PM,47.802,0.0,,,,
941,05/21/19 09:40:00 PM,47.982,0.0,,,,
942,05/21/19 09:50:00 PM,47.446,0.0,,,,
943,05/21/19 10:00:00 PM,47.446,0.0,,,,
944,05/21/19 10:10:00 PM,47.802,0.0,,,,
945,05/21/19 10:20:00 PM,47.266,0.0,,,,
946,05/21/19 10:30:00 PM,46.908,0.0,,,,
947,05/21/19 10:40:00 PM,47.088,0.0,,,,
948,05/21/19 10:50:00 PM,47.088,0.0,,,,
949,05/21/19 11:00:00 PM,46.728,0.0,,,,
950,05/21/19 11:10:00 PM,46.548,0.0,,,,
951,05/21/19 11:20:00 PM,46.369,0.0,,,,
952,05/21/19 11:30:00 PM,46.548,0.0,,,,
953,05/21/19 11:40:00 PM,46.369,0.0,,,,
954,05/21/19 11:50:00 PM,46.369,0.0,,,,
955,05/22/19 12:00:00 AM,46.369,0.0,,,,
956,05/22/19 12:10:00 AM,46.188,0.0,,,,
957,05/22/19 12:20:00 AM,46.008,0.0,,,,
958,05/22/19 12:30:00 AM,46.008,0.0,,,,
959,05/22/19 12:40:00 AM,46.008,0.0,,,,
960,05/22/19 12:50:00 AM,45.828,0.0,,,,
961,05/22/19 01:00:00 AM,45.648,0.0,,,,
962,05/22/19 01:10:00 AM,45.286,0.0,,,,
963,05/22/19 01:20:00 AM,45.286,0.0,,,,
964,05/22/19 01:30:00 AM,45.286,0.0,,,,
965,05/22/19 01:40:00 AM,45.466,0.0,,,,
966,05/22/19 01:50:00 AM,45.466,0.0,,,,
967,05/22/19 02:00:00 AM,45.466,0.0,,,,
968,05/22/19 02:10:00 AM,45.648,0.0,,,,
969,05/22/19 02:20:00 AM,45.466,0.0,,,,
970,05/22/19 02:30:00 AM,46.008,0.0,,,,
971,05/22/19 02:40:00 AM,45.828,0.0,,,,
972,05/22/19 02:50:00 AM,45.648,0.0,,,,
973,05/22/19 03:00:00 AM,45.286,0.0,,,,
974,05/22/19 03:10:00 AM,45.104,0.0,,,,
975,05/22/19 03:20:00 AM,44.922,0.0,,,,
976,05/22/19 03:30:00 AM,44.560,0.0,,,,
977,05/22/19 03:40:00 AM,44.560,0.0,,,,
978,05/22/19 03:50:00 AM,44.379,0.0,,,,
979,05/22/19 04:00:00 AM,44.013,0.0,,,,
980,05/22/19 04:10:00 AM,44.013,0.0,,,,
981,05/22/19 04:20:00 AM,43.648,0.0,,,,
982,05/22/19 04:30:00 AM,43.466,0.0,,,,
983,05/22/19 04:40:00 AM,43.648,0.0,,,,
984,05/22/19 04:50:00 AM,43.466,0.0,,,,
985,05/22/19 05:00:00 AM,42.732,0.0,,,,
986,05/22/19 05:10:00 AM,41.994,0.0,,,,
987,05/22/19 05:20:00 AM,42.179,2.0,,,,
988,05/22/19 05:30:00 AM,42.363,17.0,,,,
989,05/22/19 05:40:00 AM,42.548,25.0,,,,
