"Plot Title: 20597559"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597559, SEN S/N: 20597559)","Intensity, lum/ft² (LGR S/N: 20597559, SEN S/N: 20597559)","Coupler Attached (LGR S/N: 20597559)","Host Connected (LGR S/N: 20597559)","Stopped (LGR S/N: 20597559)","End Of File (LGR S/N: 20597559)"
1,05/28/19 11:00:00 AM,120.605,20480.0,,,,
2,05/28/19 11:10:00 AM,102.290,10240.0,,,,
3,05/28/19 11:20:00 AM,91.425,1472.0,,,,
4,05/28/19 11:30:00 AM,90.867,9216.0,,,,
5,05/28/19 11:40:00 AM,91.053,6144.0,,,,
6,05/28/19 11:50:00 AM,83.043,1408.0,,,,
7,05/28/19 12:00:00 PM,80.735,21504.0,,,,
8,05/28/19 12:10:00 PM,90.680,2432.0,,,,
9,05/28/19 12:20:00 PM,79.151,1216.0,,,,
10,05/28/19 12:30:00 PM,76.703,1152.0,,,,
11,05/28/19 12:40:00 PM,81.442,20480.0,,,,
12,05/28/19 12:50:00 PM,91.240,1472.0,,,,
13,05/28/19 01:00:00 PM,86.459,1536.0,,,,
14,05/28/19 01:10:00 PM,82.864,1472.0,,,,
15,05/28/19 01:20:00 PM,86.097,9728.0,,,,
16,05/28/19 01:30:00 PM,82.330,1216.0,,,,
17,05/28/19 01:40:00 PM,80.382,2688.0,,,,
18,05/28/19 01:50:00 PM,79.853,1216.0,,,,
19,05/28/19 02:00:00 PM,82.152,1664.0,,,,
20,05/28/19 02:10:00 PM,86.459,1536.0,,,,
21,05/28/19 02:20:00 PM,84.654,1344.0,,,,
22,05/28/19 02:30:00 PM,85.194,1536.0,,,,
23,05/28/19 02:40:00 PM,88.099,1728.0,,,,
24,05/28/19 02:50:00 PM,86.823,1472.0,,,,
25,05/28/19 03:00:00 PM,84.115,1472.0,,,,
26,05/28/19 03:10:00 PM,82.508,2560.0,,,,
27,05/28/19 03:20:00 PM,86.823,2304.0,,,,
28,05/28/19 03:30:00 PM,87.915,6400.0,,,,
29,05/28/19 03:40:00 PM,91.800,2304.0,,,,
30,05/28/19 03:50:00 PM,91.612,1920.0,,,,
31,05/28/19 04:00:00 PM,91.053,2048.0,,,,
32,05/28/19 04:10:00 PM,94.444,2560.0,,,,
33,05/28/19 04:20:00 PM,98.110,2944.0,,,,
34,05/28/19 04:30:00 PM,101.685,3072.0,,,,
35,05/28/19 04:40:00 PM,100.283,3200.0,,,,
36,05/28/19 04:50:00 PM,97.720,3328.0,,,,
37,05/28/19 05:00:00 PM,96.361,2816.0,,,,
38,05/28/19 05:10:00 PM,89.569,480.0,,,,
39,05/28/19 05:20:00 PM,78.274,320.0,,,,
40,05/28/19 05:30:00 PM,73.926,272.0,,,,
