"Plot Title: 20564171"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20564171, SEN S/N: 20564171)","Intensity, lum/ft² (LGR S/N: 20564171, SEN S/N: 20564171)","Coupler Attached (LGR S/N: 20564171)","Host Connected (LGR S/N: 20564171)","Stopped (LGR S/N: 20564171)","End Of File (LGR S/N: 20564171)"
1,05/15/19 09:00:00 AM,83.579,5120.0,,,,
2,05/15/19 09:10:00 AM,85.915,3712.0,,,,
3,05/15/19 09:20:00 AM,83.043,3072.0,,,,
4,05/15/19 09:30:00 AM,83.757,2560.0,,,,
5,05/15/19 09:40:00 AM,86.641,4608.0,,,,
6,05/15/19 09:50:00 AM,87.915,4352.0,,,,
7,05/15/19 10:00:00 AM,88.282,5376.0,,,,
8,05/15/19 10:10:00 AM,88.650,4608.0,,,,
9,05/15/19 10:20:00 AM,89.017,4864.0,,,,
10,05/15/19 10:30:00 AM,89.200,4864.0,,,,
11,05/15/19 10:40:00 AM,89.384,4864.0,,,,
12,05/15/19 10:50:00 AM,90.124,5120.0,,,,
13,05/15/19 11:00:00 AM,91.240,3456.0,,,,
14,05/15/19 11:10:00 AM,91.240,5632.0,,,,
15,05/15/19 11:20:00 AM,92.550,4864.0,,,,
16,05/15/19 11:30:00 AM,86.277,1728.0,,,,
17,05/15/19 11:40:00 AM,86.823,4864.0,,,,
18,05/15/19 11:50:00 AM,92.174,4864.0,,,,
19,05/15/19 12:00:00 PM,92.550,4864.0,,,,
20,05/15/19 12:10:00 PM,88.833,2560.0,,,,
21,05/15/19 12:20:00 PM,88.282,3712.0,,,,
22,05/15/19 12:30:00 PM,90.495,4096.0,,,,
23,05/15/19 12:40:00 PM,91.612,3456.0,,,,
24,05/15/19 12:50:00 PM,90.495,3840.0,,,,
25,05/15/19 01:00:00 PM,88.833,3584.0,,,,
26,05/15/19 01:10:00 PM,88.833,4608.0,,,,
27,05/15/19 01:20:00 PM,88.099,2816.0,,,,
28,05/15/19 01:30:00 PM,86.641,3072.0,,,,
29,05/15/19 01:40:00 PM,86.459,3584.0,,,,
30,05/15/19 01:50:00 PM,91.800,4096.0,,,,
31,05/15/19 02:00:00 PM,87.004,3072.0,,,,
32,05/15/19 02:10:00 PM,86.277,2688.0,,,,
33,05/15/19 02:20:00 PM,93.493,4608.0,,,,
34,05/15/19 02:30:00 PM,92.550,4352.0,,,,
35,05/15/19 02:40:00 PM,88.466,2176.0,,,,
36,05/15/19 02:50:00 PM,88.833,4096.0,,,,
37,05/15/19 03:00:00 PM,91.987,4096.0,,,,
38,05/15/19 03:10:00 PM,93.873,3712.0,,,,
39,05/15/19 03:20:00 PM,90.124,2944.0,,,,
40,05/15/19 03:30:00 PM,88.282,2304.0,,,,
41,05/15/19 03:40:00 PM,90.309,3456.0,,,,
42,05/15/19 03:50:00 PM,90.309,3200.0,,,,
43,05/15/19 04:00:00 PM,90.680,3584.0,,,,
44,05/15/19 04:10:00 PM,88.099,1920.0,,,,
45,05/15/19 04:20:00 PM,84.474,1792.0,,,,
46,05/15/19 04:30:00 PM,82.508,1984.0,,,,
47,05/15/19 04:40:00 PM,81.797,1536.0,,,,
48,05/15/19 04:50:00 PM,81.442,1920.0,,,,
49,05/15/19 05:00:00 PM,80.911,1600.0,,,,
50,05/15/19 05:10:00 PM,79.502,1344.0,,,,
51,05/15/19 05:20:00 PM,77.400,1088.0,,,,
52,05/15/19 05:30:00 PM,76.528,960.0,,,,
53,05/15/19 05:40:00 PM,76.006,896.0,,,,
54,05/15/19 05:50:00 PM,75.484,992.0,,,,
55,05/15/19 06:00:00 PM,74.964,896.0,,,,
56,05/15/19 06:10:00 PM,74.098,704.0,,,,
57,05/15/19 06:20:00 PM,73.234,672.0,,,,
58,05/15/19 06:30:00 PM,72.372,512.0,,,,
59,05/15/19 06:40:00 PM,71.339,432.0,,,,
60,05/15/19 06:50:00 PM,70.308,288.0,,,,
61,05/15/19 07:00:00 PM,69.278,176.0,,,,
62,05/15/19 07:10:00 PM,68.248,144.0,,,,
63,05/15/19 07:20:00 PM,67.564,90.0,,,,
64,05/15/19 07:30:00 PM,66.708,36.0,,,,
65,05/15/19 07:40:00 PM,66.537,10.0,,,,
66,05/15/19 07:50:00 PM,66.366,2.0,,,,
67,05/15/19 08:00:00 PM,66.022,0.0,,,,
68,05/15/19 08:10:00 PM,65.509,0.0,,,,
69,05/15/19 08:20:00 PM,65.167,0.0,,,,
70,05/15/19 08:30:00 PM,64.996,0.0,,,,
71,05/15/19 08:40:00 PM,64.825,0.0,,,,
72,05/15/19 08:50:00 PM,64.481,0.0,,,,
73,05/15/19 09:00:00 PM,63.797,0.0,,,,
74,05/15/19 09:10:00 PM,63.455,0.0,,,,
75,05/15/19 09:20:00 PM,63.626,0.0,,,,
76,05/15/19 09:30:00 PM,62.769,0.0,,,,
77,05/15/19 09:40:00 PM,62.425,0.0,,,,
78,05/15/19 09:50:00 PM,61.912,0.0,,,,
79,05/15/19 10:00:00 PM,61.741,0.0,,,,
80,05/15/19 10:10:00 PM,62.769,0.0,,,,
81,05/15/19 10:20:00 PM,61.569,0.0,,,,
82,05/15/19 10:30:00 PM,59.851,0.0,,,,
83,05/15/19 10:40:00 PM,59.851,0.0,,,,
84,05/15/19 10:50:00 PM,58.476,0.0,,,,
85,05/15/19 11:00:00 PM,58.303,0.0,,,,
86,05/15/19 11:10:00 PM,57.785,0.0,,,,
87,05/15/19 11:20:00 PM,56.750,0.0,,,,
88,05/15/19 11:30:00 PM,58.476,0.0,,,,
89,05/15/19 11:40:00 PM,58.303,0.0,,,,
90,05/15/19 11:50:00 PM,60.539,0.0,,,,
91,05/16/19 12:00:00 AM,60.195,0.0,,,,
92,05/16/19 12:10:00 AM,60.195,0.0,,,,
93,05/16/19 12:20:00 AM,58.993,0.0,,,,
94,05/16/19 12:30:00 AM,58.303,0.0,,,,
95,05/16/19 12:40:00 AM,57.614,0.0,,,,
96,05/16/19 12:50:00 AM,57.096,0.0,,,,
97,05/16/19 01:00:00 AM,56.057,0.0,,,,
98,05/16/19 01:10:00 AM,55.884,0.0,,,,
99,05/16/19 01:20:00 AM,56.057,0.0,,,,
100,05/16/19 01:30:00 AM,56.404,0.0,,,,
101,05/16/19 01:40:00 AM,55.711,0.0,,,,
102,05/16/19 01:50:00 AM,57.441,0.0,,,,
103,05/16/19 02:00:00 AM,59.680,0.0,,,,
104,05/16/19 02:10:00 AM,60.195,0.0,,,,
105,05/16/19 02:20:00 AM,59.851,0.0,,,,
106,05/16/19 02:30:00 AM,58.993,0.0,,,,
107,05/16/19 02:40:00 AM,57.958,0.0,,,,
108,05/16/19 02:50:00 AM,57.958,0.0,,,,
109,05/16/19 03:00:00 AM,57.785,0.0,,,,
110,05/16/19 03:10:00 AM,58.131,0.0,,,,
111,05/16/19 03:20:00 AM,58.476,0.0,,,,
112,05/16/19 03:30:00 AM,57.614,0.0,,,,
113,05/16/19 03:40:00 AM,56.230,0.0,,,,
114,05/16/19 03:50:00 AM,56.750,0.0,,,,
115,05/16/19 04:00:00 AM,56.750,0.0,,,,
116,05/16/19 04:10:00 AM,56.230,0.0,,,,
117,05/16/19 04:20:00 AM,56.057,0.0,,,,
118,05/16/19 04:30:00 AM,54.147,0.0,,,,
119,05/16/19 04:40:00 AM,53.100,0.0,,,,
120,05/16/19 04:50:00 AM,53.100,0.0,,,,
121,05/16/19 05:00:00 AM,52.576,0.0,,,,
122,05/16/19 05:10:00 AM,52.050,0.0,,,,
123,05/16/19 05:20:00 AM,52.050,0.0,,,,
124,05/16/19 05:30:00 AM,52.401,3.0,,,,
125,05/16/19 05:40:00 AM,52.050,10.0,,,,
126,05/16/19 05:50:00 AM,52.050,41.0,,,,
127,05/16/19 06:00:00 AM,53.100,126.0,,,,
128,05/16/19 06:10:00 AM,53.100,176.0,,,,
129,05/16/19 06:20:00 AM,54.669,216.0,,,,
130,05/16/19 06:30:00 AM,55.711,240.0,,,,
131,05/16/19 06:40:00 AM,57.268,304.0,,,,
132,05/16/19 06:50:00 AM,57.268,384.0,,,,
133,05/16/19 07:00:00 AM,58.476,480.0,,,,
134,05/16/19 07:10:00 AM,59.508,496.0,,,,
135,05/16/19 07:20:00 AM,59.337,512.0,,,,
136,05/16/19 07:30:00 AM,60.712,800.0,,,,
137,05/16/19 07:40:00 AM,62.940,1024.0,,,,
138,05/16/19 07:50:00 AM,63.111,800.0,,,,
139,05/16/19 08:00:00 AM,62.940,800.0,,,,
140,05/16/19 08:10:00 AM,63.626,768.0,,,,
141,05/16/19 08:20:00 AM,65.338,1152.0,,,,
142,05/16/19 08:30:00 AM,73.407,4352.0,,,,
143,05/16/19 08:40:00 AM,75.484,3456.0,,,,
144,05/16/19 08:50:00 AM,74.791,4352.0,,,,
145,05/16/19 09:00:00 AM,77.923,6144.0,,,,
146,05/16/19 09:10:00 AM,79.678,5632.0,,,,
147,05/16/19 09:20:00 AM,81.975,6400.0,,,,
148,05/16/19 09:30:00 AM,80.735,5632.0,,,,
149,05/16/19 09:40:00 AM,81.442,5376.0,,,,
150,05/16/19 09:50:00 AM,80.206,5376.0,,,,
151,05/16/19 10:00:00 AM,81.266,5376.0,,,,
152,05/16/19 10:10:00 AM,81.621,5376.0,,,,
153,05/16/19 10:20:00 AM,81.266,4608.0,,,,
154,05/16/19 10:30:00 AM,82.152,5376.0,,,,
155,05/16/19 10:40:00 AM,81.975,5632.0,,,,
156,05/16/19 10:50:00 AM,85.014,5888.0,,,,
157,05/16/19 11:00:00 AM,86.097,7680.0,,,,
158,05/16/19 11:10:00 AM,80.029,3200.0,,,,
159,05/16/19 11:20:00 AM,83.579,4864.0,,,,
160,05/16/19 11:30:00 AM,84.115,4608.0,,,,
161,05/16/19 11:40:00 AM,87.004,2560.0,,,,
162,05/16/19 11:50:00 AM,79.326,2304.0,,,,
163,05/16/19 12:00:00 PM,79.326,4096.0,,,,
164,05/16/19 12:10:00 PM,83.221,4352.0,,,,
165,05/16/19 12:20:00 PM,83.043,4352.0,,,,
166,05/16/19 12:30:00 PM,83.221,2176.0,,,,
167,05/16/19 12:40:00 PM,76.528,2560.0,,,,
168,05/16/19 12:50:00 PM,75.832,2688.0,,,,
169,05/16/19 01:00:00 PM,73.234,2048.0,,,,
170,05/16/19 01:10:00 PM,77.050,4352.0,,,,
171,05/16/19 01:20:00 PM,80.382,4608.0,,,,
172,05/16/19 01:30:00 PM,79.502,4352.0,,,,
173,05/16/19 01:40:00 PM,80.382,3712.0,,,,
174,05/16/19 01:50:00 PM,80.911,3968.0,,,,
175,05/16/19 02:00:00 PM,79.502,4352.0,,,,
176,05/16/19 02:10:00 PM,75.832,1472.0,,,,
177,05/16/19 02:20:00 PM,70.480,1664.0,,,,
178,05/16/19 02:30:00 PM,67.392,1152.0,,,,
179,05/16/19 02:40:00 PM,62.083,3072.0,,,,
180,05/16/19 02:50:00 PM,66.537,1280.0,,,,
181,05/16/19 03:00:00 PM,67.221,1856.0,,,,
182,05/16/19 03:10:00 PM,71.683,2432.0,,,,
183,05/16/19 03:20:00 PM,72.545,3456.0,,,,
184,05/16/19 03:30:00 PM,72.372,3456.0,,,,
185,05/16/19 03:40:00 PM,74.791,1408.0,,,,
186,05/16/19 03:50:00 PM,78.975,4096.0,,,,
187,05/16/19 04:00:00 PM,78.975,3200.0,,,,
188,05/16/19 04:10:00 PM,75.484,1536.0,,,,
189,05/16/19 04:20:00 PM,68.077,1088.0,,,,
190,05/16/19 04:30:00 PM,69.278,4096.0,,,,
191,05/16/19 04:40:00 PM,70.995,2432.0,,,,
192,05/16/19 04:50:00 PM,73.234,3584.0,,,,
193,05/16/19 05:00:00 PM,74.271,3072.0,,,,
194,05/16/19 05:10:00 PM,72.545,2816.0,,,,
195,05/16/19 05:20:00 PM,71.168,2816.0,,,,
196,05/16/19 05:30:00 PM,64.825,304.0,,,,
197,05/16/19 05:40:00 PM,64.310,864.0,,,,
198,05/16/19 05:50:00 PM,61.227,1344.0,,,,
199,05/16/19 06:00:00 PM,66.537,2176.0,,,,
200,05/16/19 06:10:00 PM,63.797,216.0,,,,
201,05/16/19 06:20:00 PM,57.958,160.0,,,,
202,05/16/19 06:30:00 PM,56.750,152.0,,,,
203,05/16/19 06:40:00 PM,56.230,128.0,,,,
204,05/16/19 06:50:00 PM,55.711,121.0,,,,
205,05/16/19 07:00:00 PM,55.364,109.0,,,,
206,05/16/19 07:10:00 PM,54.669,96.0,,,,
207,05/16/19 07:20:00 PM,54.147,75.0,,,,
208,05/16/19 07:30:00 PM,53.623,53.0,,,,
209,05/16/19 07:40:00 PM,53.100,32.0,,,,
210,05/16/19 07:50:00 PM,52.576,7.0,,,,
211,05/16/19 08:00:00 PM,52.225,0.0,,,,
212,05/16/19 08:10:00 PM,51.699,0.0,,,,
213,05/16/19 08:20:00 PM,51.523,0.0,,,,
214,05/16/19 08:30:00 PM,51.346,0.0,,,,
215,05/16/19 08:40:00 PM,50.995,0.0,,,,
216,05/16/19 08:50:00 PM,50.466,0.0,,,,
217,05/16/19 09:00:00 PM,49.759,0.0,,,,
218,05/16/19 09:10:00 PM,48.871,0.0,,,,
219,05/16/19 09:20:00 PM,48.695,0.0,,,,
220,05/16/19 09:30:00 PM,48.517,0.0,,,,
221,05/16/19 09:40:00 PM,48.160,0.0,,,,
222,05/16/19 09:50:00 PM,47.982,0.0,,,,
223,05/16/19 10:00:00 PM,47.802,0.0,,,,
224,05/16/19 10:10:00 PM,47.446,0.0,,,,
225,05/16/19 10:20:00 PM,47.266,0.0,,,,
226,05/16/19 10:30:00 PM,47.446,0.0,,,,
227,05/16/19 10:40:00 PM,47.266,0.0,,,,
228,05/16/19 10:50:00 PM,47.624,0.0,,,,
229,05/16/19 11:00:00 PM,47.266,0.0,,,,
230,05/16/19 11:10:00 PM,47.088,0.0,,,,
231,05/16/19 11:20:00 PM,46.369,0.0,,,,
232,05/16/19 11:30:00 PM,46.728,0.0,,,,
233,05/16/19 11:40:00 PM,46.908,0.0,,,,
234,05/16/19 11:50:00 PM,46.728,0.0,,,,
235,05/17/19 12:00:00 AM,46.369,0.0,,,,
236,05/17/19 12:10:00 AM,46.369,0.0,,,,
237,05/17/19 12:20:00 AM,46.369,0.0,,,,
238,05/17/19 12:30:00 AM,46.008,0.0,,,,
239,05/17/19 12:40:00 AM,46.008,0.0,,,,
240,05/17/19 12:50:00 AM,46.188,0.0,,,,
241,05/17/19 01:00:00 AM,46.188,0.0,,,,
242,05/17/19 01:10:00 AM,45.828,0.0,,,,
243,05/17/19 01:20:00 AM,45.828,0.0,,,,
244,05/17/19 01:30:00 AM,46.008,0.0,,,,
245,05/17/19 01:40:00 AM,45.466,0.0,,,,
246,05/17/19 01:50:00 AM,45.104,0.0,,,,
247,05/17/19 02:00:00 AM,44.560,0.0,,,,
248,05/17/19 02:10:00 AM,44.379,0.0,,,,
249,05/17/19 02:20:00 AM,44.013,0.0,,,,
250,05/17/19 02:30:00 AM,44.195,0.0,,,,
251,05/17/19 02:40:00 AM,44.379,0.0,,,,
252,05/17/19 02:50:00 AM,44.195,0.0,,,,
