"Plot Title: 20597551"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597551, SEN S/N: 20597551)","Intensity, lum/ft² (LGR S/N: 20597551, SEN S/N: 20597551)","Coupler Attached (LGR S/N: 20597551)","Host Connected (LGR S/N: 20597551)","Stopped (LGR S/N: 20597551)","End Of File (LGR S/N: 20597551)"
1,05/28/19 11:00:00 AM,78.975,3968.0,,,,
2,05/28/19 11:10:00 AM,76.528,3968.0,,,,
3,05/28/19 11:20:00 AM,76.528,3968.0,,,,
4,05/28/19 11:30:00 AM,78.449,3968.0,,,,
5,05/28/19 11:40:00 AM,78.098,3968.0,,,,
6,05/28/19 11:50:00 AM,79.326,3968.0,,,,
7,05/28/19 12:00:00 PM,76.181,4096.0,,,,
8,05/28/19 12:10:00 PM,77.749,3968.0,,,,
9,05/28/19 12:20:00 PM,79.326,3712.0,,,,
10,05/28/19 12:30:00 PM,81.442,3712.0,,,,
11,05/28/19 12:40:00 PM,81.797,3840.0,,,,
12,05/28/19 12:50:00 PM,82.152,3840.0,,,,
13,05/28/19 01:00:00 PM,85.374,3840.0,,,,
14,05/28/19 01:10:00 PM,83.043,3840.0,,,,
15,05/28/19 01:20:00 PM,83.935,3968.0,,,,
16,05/28/19 01:30:00 PM,84.474,4096.0,,,,
17,05/28/19 01:40:00 PM,87.004,4352.0,,,,
18,05/28/19 01:50:00 PM,85.374,4352.0,,,,
19,05/28/19 02:00:00 PM,87.004,4352.0,,,,
20,05/28/19 02:10:00 PM,86.823,4608.0,,,,
21,05/28/19 02:20:00 PM,88.099,4608.0,,,,
22,05/28/19 02:30:00 PM,90.309,4608.0,,,,
23,05/28/19 02:40:00 PM,89.938,4608.0,,,,
24,05/28/19 02:50:00 PM,89.938,4608.0,,,,
25,05/28/19 03:00:00 PM,90.495,4608.0,,,,
26,05/28/19 03:10:00 PM,90.680,4608.0,,,,
27,05/28/19 03:20:00 PM,91.240,4352.0,,,,
28,05/28/19 03:30:00 PM,92.174,4608.0,,,,
29,05/28/19 03:40:00 PM,88.466,4608.0,,,,
30,05/28/19 03:50:00 PM,87.733,4608.0,,,,
31,05/28/19 04:00:00 PM,87.186,4608.0,,,,
32,05/28/19 04:10:00 PM,88.282,4608.0,,,,
33,05/28/19 04:20:00 PM,82.508,4352.0,,,,
34,05/28/19 04:30:00 PM,81.621,4352.0,,,,
35,05/28/19 04:40:00 PM,82.686,4096.0,,,,
36,05/28/19 04:50:00 PM,83.221,3968.0,,,,
37,05/28/19 05:00:00 PM,81.621,3712.0,,,,
38,05/28/19 05:10:00 PM,80.206,3456.0,,,,
39,05/28/19 05:20:00 PM,79.502,3200.0,,,,
40,05/28/19 05:30:00 PM,80.206,2944.0,,,,
41,05/28/19 05:40:00 PM,81.442,2688.0,,,,
42,05/28/19 05:50:00 PM,78.800,2304.0,,,,
43,05/28/19 06:00:00 PM,79.151,2048.0,,,,
44,05/28/19 06:10:00 PM,73.062,320.0,,,,
45,05/28/19 06:20:00 PM,68.421,176.0,,,,
46,05/28/19 06:30:00 PM,67.050,168.0,,,,
47,05/28/19 06:40:00 PM,66.366,160.0,,,,
48,05/28/19 06:50:00 PM,65.851,136.0,,,,
49,05/28/19 07:00:00 PM,65.509,152.0,,,,
50,05/28/19 07:10:00 PM,65.509,160.0,,,,
51,05/28/19 07:20:00 PM,65.338,176.0,,,,
52,05/28/19 07:30:00 PM,65.680,200.0,,,,
53,05/28/19 07:40:00 PM,64.996,123.0,,,,
54,05/28/19 07:50:00 PM,64.139,77.0,,,,
55,05/28/19 08:00:00 PM,63.455,8.0,,,,
56,05/28/19 08:10:00 PM,62.769,0.0,,,,
57,05/28/19 08:20:00 PM,62.254,0.0,,,,
58,05/28/19 08:30:00 PM,61.741,0.0,,,,
59,05/28/19 08:40:00 PM,61.569,0.0,,,,
60,05/28/19 08:50:00 PM,60.024,0.0,,,,
61,05/28/19 09:00:00 PM,59.164,0.0,,,,
62,05/28/19 09:10:00 PM,58.131,0.0,,,,
63,05/28/19 09:20:00 PM,57.441,0.0,,,,
64,05/28/19 09:30:00 PM,56.923,0.0,,,,
65,05/28/19 09:40:00 PM,57.441,0.0,,,,
66,05/28/19 09:50:00 PM,57.268,0.0,,,,
67,05/28/19 10:00:00 PM,57.614,0.0,,,,
68,05/28/19 10:10:00 PM,57.614,0.0,,,,
69,05/28/19 10:20:00 PM,58.993,0.0,,,,
70,05/28/19 10:30:00 PM,60.368,0.0,,,,
71,05/28/19 10:40:00 PM,60.712,0.0,,,,
72,05/28/19 10:50:00 PM,60.024,0.0,,,,
73,05/28/19 11:00:00 PM,59.851,0.0,,,,
74,05/28/19 11:10:00 PM,58.993,0.0,,,,
75,05/28/19 11:20:00 PM,58.820,0.0,,,,
76,05/28/19 11:30:00 PM,57.268,0.0,,,,
77,05/28/19 11:40:00 PM,56.404,0.0,,,,
78,05/28/19 11:50:00 PM,57.096,0.0,,,,
79,05/29/19 12:00:00 AM,57.785,0.0,,,,
80,05/29/19 12:10:00 AM,57.096,0.0,,,,
81,05/29/19 12:20:00 AM,56.404,0.0,,,,
82,05/29/19 12:30:00 AM,56.057,0.0,,,,
83,05/29/19 12:40:00 AM,54.842,0.0,,,,
84,05/29/19 12:50:00 AM,55.017,0.0,,,,
85,05/29/19 01:00:00 AM,53.623,0.0,,,,
