"Plot Title: 20597560"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597560, SEN S/N: 20597560)","Intensity, lum/ft² (LGR S/N: 20597560, SEN S/N: 20597560)","Coupler Attached (LGR S/N: 20597560)","Host Connected (LGR S/N: 20597560)","Stopped (LGR S/N: 20597560)","End Of File (LGR S/N: 20597560)"
1,05/28/19 11:00:00 AM,108.964,10240.0,,,,
2,05/28/19 11:10:00 AM,120.119,13824.0,,,,
3,05/28/19 11:20:00 AM,125.096,12800.0,,,,
4,05/28/19 11:30:00 AM,129.571,11776.0,,,,
5,05/28/19 11:40:00 AM,129.841,11776.0,,,,
6,05/28/19 11:50:00 AM,127.963,10752.0,,,,
7,05/28/19 12:00:00 PM,108.750,2688.0,,,,
8,05/28/19 12:10:00 PM,108.964,7424.0,,,,
9,05/28/19 12:20:00 PM,119.158,8192.0,,,,
10,05/28/19 12:30:00 PM,101.685,2176.0,,,,
11,05/28/19 12:40:00 PM,95.207,1536.0,,,,
12,05/28/19 12:50:00 PM,98.307,3968.0,,,,
13,05/28/19 01:00:00 PM,103.512,3840.0,,,,
14,05/28/19 01:10:00 PM,96.555,2560.0,,,,
15,05/28/19 01:20:00 PM,100.483,1536.0,,,,
16,05/28/19 01:30:00 PM,110.046,3328.0,,,,
17,05/28/19 01:40:00 PM,99.291,2048.0,,,,
18,05/28/19 01:50:00 PM,104.954,2304.0,,,,
19,05/28/19 02:00:00 PM,114.949,3840.0,,,,
20,05/28/19 02:10:00 PM,111.139,3968.0,,,,
21,05/28/19 02:20:00 PM,97.137,1664.0,,,,
22,05/28/19 02:30:00 PM,92.550,1728.0,,,,
23,05/28/19 02:40:00 PM,97.916,1280.0,,,,
24,05/28/19 02:50:00 PM,90.867,1472.0,,,,
25,05/28/19 03:00:00 PM,96.942,1344.0,,,,
26,05/28/19 03:10:00 PM,102.493,1920.0,,,,
27,05/28/19 03:20:00 PM,103.717,2560.0,,,,
28,05/28/19 03:30:00 PM,101.484,2432.0,,,,
29,05/28/19 03:40:00 PM,102.493,2304.0,,,,
30,05/28/19 03:50:00 PM,103.104,2048.0,,,,
31,05/28/19 04:00:00 PM,96.361,2048.0,,,,
32,05/28/19 04:10:00 PM,97.720,2304.0,,,,
33,05/28/19 04:20:00 PM,96.361,1920.0,,,,
34,05/28/19 04:30:00 PM,92.737,1728.0,,,,
35,05/28/19 04:40:00 PM,89.938,1728.0,,,,
36,05/28/19 04:50:00 PM,88.833,1664.0,,,,
37,05/28/19 05:00:00 PM,86.097,1344.0,,,,
38,05/28/19 05:10:00 PM,83.935,1152.0,,,,
39,05/28/19 05:20:00 PM,80.559,864.0,,,,
40,05/28/19 05:30:00 PM,78.975,704.0,,,,
41,05/28/19 05:40:00 PM,78.274,608.0,,,,
42,05/28/19 05:50:00 PM,77.400,608.0,,,,
43,05/28/19 06:00:00 PM,77.225,672.0,,,,
44,05/28/19 06:10:00 PM,74.271,256.0,,,,
45,05/28/19 06:20:00 PM,70.995,121.0,,,,
46,05/28/19 06:30:00 PM,69.107,85.0,,,,
47,05/28/19 06:40:00 PM,68.248,80.0,,,,
48,05/28/19 06:50:00 PM,67.392,68.0,,,,
49,05/28/19 07:00:00 PM,67.050,77.0,,,,
50,05/28/19 07:10:00 PM,66.708,75.0,,,,
51,05/28/19 07:20:00 PM,66.366,95.0,,,,
52,05/28/19 07:30:00 PM,66.366,109.0,,,,
53,05/28/19 07:40:00 PM,66.193,68.0,,,,
54,05/28/19 07:50:00 PM,65.338,40.0,,,,
55,05/28/19 08:00:00 PM,64.652,4.0,,,,
56,05/28/19 08:10:00 PM,63.797,0.0,,,,
57,05/28/19 08:20:00 PM,63.282,0.0,,,,
58,05/28/19 08:30:00 PM,62.598,0.0,,,,
59,05/28/19 08:40:00 PM,62.254,0.0,,,,
60,05/28/19 08:50:00 PM,61.227,0.0,,,,
61,05/28/19 09:00:00 PM,60.539,0.0,,,,
62,05/28/19 09:10:00 PM,59.337,0.0,,,,
63,05/28/19 09:20:00 PM,58.647,0.0,,,,
64,05/28/19 09:30:00 PM,57.958,0.0,,,,
65,05/28/19 09:40:00 PM,58.131,0.0,,,,
66,05/28/19 09:50:00 PM,58.303,0.0,,,,
67,05/28/19 10:00:00 PM,58.647,0.0,,,,
68,05/28/19 10:10:00 PM,58.303,0.0,,,,
69,05/28/19 10:20:00 PM,59.164,0.0,,,,
70,05/28/19 10:30:00 PM,60.195,0.0,,,,
71,05/28/19 10:40:00 PM,60.024,0.0,,,,
72,05/28/19 10:50:00 PM,59.337,0.0,,,,
73,05/28/19 11:00:00 PM,59.164,0.0,,,,
74,05/28/19 11:10:00 PM,57.958,0.0,,,,
75,05/28/19 11:20:00 PM,58.303,0.0,,,,
76,05/28/19 11:30:00 PM,57.268,0.0,,,,
77,05/28/19 11:40:00 PM,56.750,0.0,,,,
78,05/28/19 11:50:00 PM,56.750,0.0,,,,
79,05/29/19 12:00:00 AM,57.096,0.0,,,,
80,05/29/19 12:10:00 AM,56.230,0.0,,,,
81,05/29/19 12:20:00 AM,55.884,0.0,,,,
82,05/29/19 12:30:00 AM,55.711,0.0,,,,
83,05/29/19 12:40:00 AM,54.669,0.0,,,,
84,05/29/19 12:50:00 AM,54.669,0.0,,,,
85,05/29/19 01:00:00 AM,53.798,0.0,,,,
86,05/29/19 01:10:00 AM,53.274,0.0,,,,
87,05/29/19 01:20:00 AM,52.925,0.0,,,,
88,05/29/19 01:30:00 AM,54.147,0.0,,,,
89,05/29/19 01:40:00 AM,55.537,0.0,,,,
90,05/29/19 01:50:00 AM,55.537,0.0,,,,
91,05/29/19 02:00:00 AM,55.711,0.0,,,,
92,05/29/19 02:10:00 AM,54.322,0.0,,,,
93,05/29/19 02:20:00 AM,52.925,0.0,,,,
94,05/29/19 02:30:00 AM,53.798,0.0,,,,
95,05/29/19 02:40:00 AM,54.669,0.0,,,,
96,05/29/19 02:50:00 AM,54.669,0.0,,,,
97,05/29/19 03:00:00 AM,54.669,0.0,,,,
98,05/29/19 03:10:00 AM,54.842,0.0,,,,
99,05/29/19 03:20:00 AM,55.711,0.0,,,,
100,05/29/19 03:30:00 AM,55.711,0.0,,,,
101,05/29/19 03:40:00 AM,54.842,0.0,,,,
102,05/29/19 03:50:00 AM,54.669,0.0,,,,
103,05/29/19 04:00:00 AM,54.669,0.0,,,,
104,05/29/19 04:10:00 AM,54.322,0.0,,,,
105,05/29/19 04:20:00 AM,54.147,0.0,,,,
106,05/29/19 04:30:00 AM,54.842,0.0,,,,
107,05/29/19 04:40:00 AM,55.364,0.0,,,,
108,05/29/19 04:50:00 AM,54.669,0.0,,,,
109,05/29/19 05:00:00 AM,54.495,0.0,,,,
110,05/29/19 05:10:00 AM,55.017,0.0,,,,
111,05/29/19 05:20:00 AM,55.537,4.0,,,,
112,05/29/19 05:30:00 AM,55.884,27.0,,,,
113,05/29/19 05:40:00 AM,55.884,55.0,,,,
114,05/29/19 05:50:00 AM,55.537,85.0,,,,
115,05/29/19 06:00:00 AM,55.537,128.0,,,,
116,05/29/19 06:10:00 AM,55.884,152.0,,,,
117,05/29/19 06:20:00 AM,56.923,576.0,,,,
118,05/29/19 06:30:00 AM,61.227,864.0,,,,
119,05/29/19 06:40:00 AM,63.797,704.0,,,,
120,05/29/19 06:50:00 AM,64.481,960.0,,,,
121,05/29/19 07:00:00 AM,66.537,1152.0,,,,
122,05/29/19 07:10:00 AM,67.906,1024.0,,,,
123,05/29/19 07:20:00 AM,70.137,1472.0,,,,
124,05/29/19 07:30:00 AM,72.545,1856.0,,,,
125,05/29/19 07:40:00 AM,75.312,2048.0,,,,
126,05/29/19 07:50:00 AM,75.312,1792.0,,,,
127,05/29/19 08:00:00 AM,75.659,2432.0,,,,
128,05/29/19 08:10:00 AM,78.274,2816.0,,,,
129,05/29/19 08:20:00 AM,78.975,1984.0,,,,
130,05/29/19 08:30:00 AM,80.206,2304.0,,,,
131,05/29/19 08:40:00 AM,85.014,2816.0,,,,
132,05/29/19 08:50:00 AM,89.384,2432.0,,,,
133,05/29/19 09:00:00 AM,86.823,2048.0,,,,
134,05/29/19 09:10:00 AM,86.641,5120.0,,,,
135,05/29/19 09:20:00 AM,87.552,2816.0,,,,
136,05/29/19 09:30:00 AM,88.099,2688.0,,,,
137,05/29/19 09:40:00 AM,90.495,2560.0,,,,
138,05/29/19 09:50:00 AM,88.282,2432.0,,,,
139,05/29/19 10:00:00 AM,92.737,9728.0,,,,
140,05/29/19 10:10:00 AM,102.697,16384.0,,,,
141,05/29/19 10:20:00 AM,110.919,15360.0,,,,
142,05/29/19 10:30:00 AM,106.205,8192.0,,,,
143,05/29/19 10:40:00 AM,95.590,3200.0,,,,
144,05/29/19 10:50:00 AM,96.168,3840.0,,,,
145,05/29/19 11:00:00 AM,106.414,10240.0,,,,
146,05/29/19 11:10:00 AM,117.262,14336.0,,,,
147,05/29/19 11:20:00 AM,126.127,13824.0,,,,
148,05/29/19 11:30:00 AM,130.113,15360.0,,,,
149,05/29/19 11:40:00 AM,131.211,13312.0,,,,
150,05/29/19 11:50:00 AM,129.031,13312.0,,,,
151,05/29/19 12:00:00 PM,103.307,1920.0,,,,
152,05/29/19 12:10:00 PM,110.482,1152.0,,,,
153,05/29/19 12:20:00 PM,96.748,5120.0,,,,
154,05/29/19 12:30:00 PM,99.885,992.0,,,,
155,05/29/19 12:40:00 PM,93.115,1344.0,,,,
156,05/29/19 12:50:00 PM,89.200,2304.0,,,,
157,05/29/19 01:00:00 PM,103.512,5120.0,,,,
158,05/29/19 01:10:00 PM,103.104,2944.0,,,,
159,05/29/19 01:20:00 PM,106.835,2048.0,,,,
160,05/29/19 01:30:00 PM,114.039,4864.0,,,,
161,05/29/19 01:40:00 PM,107.895,3456.0,,,,
162,05/29/19 01:50:00 PM,120.362,4352.0,,,,
163,05/29/19 02:00:00 PM,120.119,1536.0,,,,
164,05/29/19 02:10:00 PM,125.096,5120.0,,,,
165,05/29/19 02:20:00 PM,105.577,1152.0,,,,
166,05/29/19 02:30:00 PM,95.400,1408.0,,,,
167,05/29/19 02:40:00 PM,90.309,1152.0,,,,
168,05/29/19 02:50:00 PM,87.552,1152.0,,,,
169,05/29/19 03:00:00 PM,96.361,1280.0,,,,
170,05/29/19 03:10:00 PM,90.124,1152.0,,,,
171,05/29/19 03:20:00 PM,87.004,1088.0,,,,
172,05/29/19 03:30:00 PM,84.834,992.0,,,,
173,05/29/19 03:40:00 PM,84.295,960.0,,,,
174,05/29/19 03:50:00 PM,82.864,1152.0,,,,
175,05/29/19 04:00:00 PM,85.014,1792.0,,,,
176,05/29/19 04:10:00 PM,84.654,1152.0,,,,
177,05/29/19 04:20:00 PM,82.330,800.0,,,,
178,05/29/19 04:30:00 PM,81.266,608.0,,,,
179,05/29/19 04:40:00 PM,78.975,336.0,,,,
180,05/29/19 04:50:00 PM,77.225,336.0,,,,
181,05/29/19 05:00:00 PM,80.911,1536.0,,,,
182,05/29/19 05:10:00 PM,79.502,352.0,,,,
183,05/29/19 05:20:00 PM,78.800,464.0,,,,
184,05/29/19 05:30:00 PM,79.502,864.0,,,,
185,05/29/19 05:40:00 PM,80.206,768.0,,,,
186,05/29/19 05:50:00 PM,81.090,800.0,,,,
187,05/29/19 06:00:00 PM,80.559,704.0,,,,
188,05/29/19 06:10:00 PM,77.050,240.0,,,,
189,05/29/19 06:20:00 PM,74.098,107.0,,,,
190,05/29/19 06:30:00 PM,72.199,103.0,,,,
191,05/29/19 06:40:00 PM,71.168,114.0,,,,
192,05/29/19 06:50:00 PM,70.995,119.0,,,,
193,05/29/19 07:00:00 PM,70.480,99.0,,,,
194,05/29/19 07:10:00 PM,69.449,66.0,,,,
195,05/29/19 07:20:00 PM,67.564,49.0,,,,
196,05/29/19 07:30:00 PM,66.193,40.0,,,,
197,05/29/19 07:40:00 PM,66.708,27.0,,,,
198,05/29/19 07:50:00 PM,67.564,13.0,,,,
199,05/29/19 08:00:00 PM,67.392,2.0,,,,
200,05/29/19 08:10:00 PM,67.221,0.0,,,,
201,05/29/19 08:20:00 PM,66.537,0.0,,,,
202,05/29/19 08:30:00 PM,65.167,0.0,,,,
203,05/29/19 08:40:00 PM,64.825,0.0,,,,
204,05/29/19 08:50:00 PM,64.139,0.0,,,,
205,05/29/19 09:00:00 PM,62.425,0.0,,,,
206,05/29/19 09:10:00 PM,61.227,0.0,,,,
207,05/29/19 09:20:00 PM,61.227,0.0,,,,
208,05/29/19 09:30:00 PM,61.741,0.0,,,,
209,05/29/19 09:40:00 PM,62.254,0.0,,,,
210,05/29/19 09:50:00 PM,62.254,0.0,,,,
211,05/29/19 10:00:00 PM,62.254,0.0,,,,
212,05/29/19 10:10:00 PM,62.083,0.0,,,,
213,05/29/19 10:20:00 PM,61.398,0.0,,,,
214,05/29/19 10:30:00 PM,60.712,0.0,,,,
215,05/29/19 10:40:00 PM,60.195,0.0,,,,
216,05/29/19 10:50:00 PM,58.993,0.0,,,,
217,05/29/19 11:00:00 PM,58.131,0.0,,,,
218,05/29/19 11:10:00 PM,57.441,0.0,,,,
219,05/29/19 11:20:00 PM,57.614,0.0,,,,
220,05/29/19 11:30:00 PM,58.131,0.0,,,,
221,05/29/19 11:40:00 PM,57.958,0.0,,,,
222,05/29/19 11:50:00 PM,58.131,0.0,,,,
223,05/30/19 12:00:00 AM,57.785,0.0,,,,
224,05/30/19 12:10:00 AM,58.476,0.0,,,,
225,05/30/19 12:20:00 AM,61.569,0.0,,,,
226,05/30/19 12:30:00 AM,62.598,0.0,,,,
227,05/30/19 12:40:00 AM,62.083,0.0,,,,
228,05/30/19 12:50:00 AM,61.912,0.0,,,,
229,05/30/19 01:00:00 AM,61.741,0.0,,,,
230,05/30/19 01:10:00 AM,61.569,0.0,,,,
231,05/30/19 01:20:00 AM,61.054,0.0,,,,
232,05/30/19 01:30:00 AM,60.883,0.0,,,,
233,05/30/19 01:40:00 AM,60.195,0.0,,,,
234,05/30/19 01:50:00 AM,60.883,0.0,,,,
235,05/30/19 02:00:00 AM,60.883,0.0,,,,
236,05/30/19 02:10:00 AM,60.883,0.0,,,,
237,05/30/19 02:20:00 AM,60.883,0.0,,,,
238,05/30/19 02:30:00 AM,60.368,0.0,,,,
239,05/30/19 02:40:00 AM,59.680,0.0,,,,
240,05/30/19 02:50:00 AM,59.851,0.0,,,,
241,05/30/19 03:00:00 AM,60.539,0.0,,,,
242,05/30/19 03:10:00 AM,59.851,0.0,,,,
243,05/30/19 03:20:00 AM,60.195,0.0,,,,
244,05/30/19 03:30:00 AM,59.680,0.0,,,,
245,05/30/19 03:40:00 AM,60.024,0.0,,,,
246,05/30/19 03:50:00 AM,60.024,0.0,,,,
247,05/30/19 04:00:00 AM,59.851,0.0,,,,
248,05/30/19 04:10:00 AM,60.024,0.0,,,,
249,05/30/19 04:20:00 AM,60.024,0.0,,,,
250,05/30/19 04:30:00 AM,59.508,0.0,,,,
251,05/30/19 04:40:00 AM,59.851,0.0,,,,
252,05/30/19 04:50:00 AM,59.164,0.0,,,,
253,05/30/19 05:00:00 AM,58.476,0.0,,,,
254,05/30/19 05:10:00 AM,57.785,0.0,,,,
255,05/30/19 05:20:00 AM,57.268,2.0,,,,
256,05/30/19 05:30:00 AM,58.476,12.0,,,,
257,05/30/19 05:40:00 AM,58.476,34.0,,,,
258,05/30/19 05:50:00 AM,58.820,55.0,,,,
259,05/30/19 06:00:00 AM,57.958,73.0,,,,
260,05/30/19 06:10:00 AM,57.096,89.0,,,,
261,05/30/19 06:20:00 AM,58.647,496.0,,,,
262,05/30/19 06:30:00 AM,62.083,576.0,,,,
263,05/30/19 06:40:00 AM,65.680,704.0,,,,
264,05/30/19 06:50:00 AM,68.248,864.0,,,,
265,05/30/19 07:00:00 AM,71.339,992.0,,,,
266,05/30/19 07:10:00 AM,73.407,1024.0,,,,
267,05/30/19 07:20:00 AM,75.312,1344.0,,,,
268,05/30/19 07:30:00 AM,77.574,1728.0,,,,
269,05/30/19 07:40:00 AM,78.800,2176.0,,,,
270,05/30/19 07:50:00 AM,80.206,2304.0,,,,
271,05/30/19 08:00:00 AM,77.574,1472.0,,,,
272,05/30/19 08:10:00 AM,74.964,896.0,,,,
273,05/30/19 08:20:00 AM,78.975,2560.0,,,,
274,05/30/19 08:30:00 AM,80.382,1472.0,,,,
275,05/30/19 08:40:00 AM,86.459,3328.0,,,,
276,05/30/19 08:50:00 AM,86.641,960.0,,,,
277,05/30/19 09:00:00 AM,90.495,3712.0,,,,
278,05/30/19 09:10:00 AM,95.016,5632.0,,,,
279,05/30/19 09:20:00 AM,96.361,2048.0,,,,
280,05/30/19 09:30:00 AM,92.550,1600.0,,,,
281,05/30/19 09:40:00 AM,91.240,2304.0,,,,
282,05/30/19 09:50:00 AM,90.309,2304.0,,,,
283,05/30/19 10:00:00 AM,89.384,1088.0,,,,
284,05/30/19 10:10:00 AM,99.687,19456.0,,,,
285,05/30/19 10:20:00 AM,120.605,21504.0,,,,
286,05/30/19 10:30:00 AM,111.139,7424.0,,,,
287,05/30/19 10:40:00 AM,98.503,2304.0,,,,
288,05/30/19 10:50:00 AM,98.307,1152.0,,,,
289,05/30/19 11:00:00 AM,88.099,1536.0,,,,
290,05/30/19 11:10:00 AM,83.221,1216.0,,,,
291,05/30/19 11:20:00 AM,87.915,2304.0,,,,
292,05/30/19 11:30:00 AM,112.023,12800.0,,,,
293,05/30/19 11:40:00 AM,128.763,14848.0,,,,
294,05/30/19 11:50:00 AM,125.096,13312.0,,,,
295,05/30/19 12:00:00 PM,110.046,1408.0,,,,
296,05/30/19 12:10:00 PM,112.914,7680.0,,,,
297,05/30/19 12:20:00 PM,94.633,1344.0,,,,
298,05/30/19 12:30:00 PM,100.483,2816.0,,,,
299,05/30/19 12:40:00 PM,101.484,2176.0,,,,
300,05/30/19 12:50:00 PM,101.685,3456.0,,,,
301,05/30/19 01:00:00 PM,105.786,5376.0,,,,
302,05/30/19 01:10:00 PM,99.687,2560.0,,,,
303,05/30/19 01:20:00 PM,107.046,2048.0,,,,
304,05/30/19 01:30:00 PM,111.139,4096.0,,,,
305,05/30/19 01:40:00 PM,102.697,1984.0,,,,
306,05/30/19 01:50:00 PM,112.914,3584.0,,,,
307,05/30/19 02:00:00 PM,123.825,4096.0,,,,
308,05/30/19 02:10:00 PM,118.918,3968.0,,,,
309,05/30/19 02:20:00 PM,105.994,1792.0,,,,
310,05/30/19 02:30:00 PM,100.283,1920.0,,,,
311,05/30/19 02:40:00 PM,99.291,336.0,,,,
312,05/30/19 02:50:00 PM,94.444,1600.0,,,,
313,05/30/19 03:00:00 PM,107.046,1472.0,,,,
314,05/30/19 03:10:00 PM,112.690,2432.0,,,,
315,05/30/19 03:20:00 PM,114.492,2688.0,,,,
316,05/30/19 03:30:00 PM,110.482,2688.0,,,,
317,05/30/19 03:40:00 PM,101.282,2432.0,,,,
318,05/30/19 03:50:00 PM,105.786,2304.0,,,,
319,05/30/19 04:00:00 PM,104.128,2432.0,,,,
320,05/30/19 04:10:00 PM,107.046,2560.0,,,,
321,05/30/19 04:20:00 PM,97.916,400.0,,,,
322,05/30/19 04:30:00 PM,92.926,1280.0,,,,
323,05/30/19 04:40:00 PM,94.253,1856.0,,,,
324,05/30/19 04:50:00 PM,94.825,1920.0,,,,
325,05/30/19 05:00:00 PM,88.650,704.0,,,,
326,05/30/19 05:10:00 PM,86.459,576.0,,,,
327,05/30/19 05:20:00 PM,83.579,1216.0,,,,
328,05/30/19 05:30:00 PM,86.097,1280.0,,,,
329,05/30/19 05:40:00 PM,84.834,400.0,,,,
330,05/30/19 05:50:00 PM,85.014,800.0,,,,
331,05/30/19 06:00:00 PM,84.295,672.0,,,,
332,05/30/19 06:10:00 PM,80.911,288.0,,,,
333,05/30/19 06:20:00 PM,78.098,200.0,,,,
334,05/30/19 06:30:00 PM,76.876,192.0,,,,
335,05/30/19 06:40:00 PM,75.484,126.0,,,,
336,05/30/19 06:50:00 PM,74.619,102.0,,,,
337,05/30/19 07:00:00 PM,73.753,90.0,,,,
338,05/30/19 07:10:00 PM,72.891,81.0,,,,
339,05/30/19 07:20:00 PM,71.683,68.0,,,,
340,05/30/19 07:30:00 PM,71.168,51.0,,,,
341,05/30/19 07:40:00 PM,70.308,32.0,,,,
342,05/30/19 07:50:00 PM,69.793,14.0,,,,
343,05/30/19 08:00:00 PM,69.107,3.0,,,,
344,05/30/19 08:10:00 PM,68.248,0.0,,,,
345,05/30/19 08:20:00 PM,67.050,0.0,,,,
346,05/30/19 08:30:00 PM,66.193,0.0,,,,
347,05/30/19 08:40:00 PM,65.509,0.0,,,,
348,05/30/19 08:50:00 PM,64.652,0.0,,,,
349,05/30/19 09:00:00 PM,64.310,0.0,,,,
350,05/30/19 09:10:00 PM,63.111,0.0,,,,
351,05/30/19 09:20:00 PM,62.425,0.0,,,,
352,05/30/19 09:30:00 PM,61.912,0.0,,,,
353,05/30/19 09:40:00 PM,61.912,0.0,,,,
354,05/30/19 09:50:00 PM,63.111,0.0,,,,
355,05/30/19 10:00:00 PM,64.652,0.0,,,,
356,05/30/19 10:10:00 PM,64.825,0.0,,,,
357,05/30/19 10:20:00 PM,64.481,0.0,,,,
358,05/30/19 10:30:00 PM,64.310,0.0,,,,
359,05/30/19 10:40:00 PM,64.652,0.0,,,,
360,05/30/19 10:50:00 PM,64.825,0.0,,,,
361,05/30/19 11:00:00 PM,64.996,0.0,,,,
362,05/30/19 11:10:00 PM,64.825,0.0,,,,
363,05/30/19 11:20:00 PM,64.825,0.0,,,,
364,05/30/19 11:30:00 PM,64.652,0.0,,,,
365,05/30/19 11:40:00 PM,63.968,0.0,,,,
366,05/30/19 11:50:00 PM,62.425,0.0,,,,
367,05/31/19 12:00:00 AM,61.227,0.0,,,,
368,05/31/19 12:10:00 AM,60.883,0.0,,,,
369,05/31/19 12:20:00 AM,60.024,0.0,,,,
370,05/31/19 12:30:00 AM,59.851,0.0,,,,
371,05/31/19 12:40:00 AM,59.680,0.0,,,,
372,05/31/19 12:50:00 AM,59.508,0.0,,,,
373,05/31/19 01:00:00 AM,59.508,0.0,,,,
374,05/31/19 01:10:00 AM,59.851,0.0,,,,
375,05/31/19 01:20:00 AM,59.164,0.0,,,,
376,05/31/19 01:30:00 AM,58.303,0.0,,,,
377,05/31/19 01:40:00 AM,59.164,0.0,,,,
378,05/31/19 01:50:00 AM,58.993,0.0,,,,
379,05/31/19 02:00:00 AM,58.131,0.0,,,,
380,05/31/19 02:10:00 AM,57.268,0.0,,,,
381,05/31/19 02:20:00 AM,56.923,0.0,,,,
382,05/31/19 02:30:00 AM,58.131,0.0,,,,
383,05/31/19 02:40:00 AM,59.680,0.0,,,,
384,05/31/19 02:50:00 AM,59.680,0.0,,,,
385,05/31/19 03:00:00 AM,60.712,0.0,,,,
386,05/31/19 03:10:00 AM,60.712,0.0,,,,
387,05/31/19 03:20:00 AM,60.883,0.0,,,,
388,05/31/19 03:30:00 AM,60.883,0.0,,,,
389,05/31/19 03:40:00 AM,60.712,0.0,,,,
390,05/31/19 03:50:00 AM,60.883,0.0,,,,
391,05/31/19 04:00:00 AM,60.195,0.0,,,,
392,05/31/19 04:10:00 AM,59.851,0.0,,,,
393,05/31/19 04:20:00 AM,60.024,0.0,,,,
394,05/31/19 04:30:00 AM,60.368,0.0,,,,
395,05/31/19 04:40:00 AM,60.539,0.0,,,,
396,05/31/19 04:50:00 AM,60.024,0.0,,,,
397,05/31/19 05:00:00 AM,59.164,0.0,,,,
398,05/31/19 05:10:00 AM,58.647,0.0,,,,
399,05/31/19 05:20:00 AM,58.820,3.0,,,,
400,05/31/19 05:30:00 AM,58.476,16.0,,,,
401,05/31/19 05:40:00 AM,58.303,42.0,,,,
402,05/31/19 05:50:00 AM,58.303,70.0,,,,
