"Plot Title: 20597553"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597553, SEN S/N: 20597553)","Intensity, lum/ft² (LGR S/N: 20597553, SEN S/N: 20597553)","Coupler Attached (LGR S/N: 20597553)","Host Connected (LGR S/N: 20597553)","Stopped (LGR S/N: 20597553)","End Of File (LGR S/N: 20597553)"
1,05/15/19 09:00:00 AM,75.832,2688.0,,,,
2,05/15/19 09:10:00 AM,76.528,2560.0,,,,
3,05/15/19 09:20:00 AM,75.832,2048.0,,,,
4,05/15/19 09:30:00 AM,75.484,1728.0,,,,
5,05/15/19 09:40:00 AM,76.528,2304.0,,,,
6,05/15/19 09:50:00 AM,77.749,2304.0,,,,
7,05/15/19 10:00:00 AM,78.975,2816.0,,,,
8,05/15/19 10:10:00 AM,78.449,2688.0,,,,
9,05/15/19 10:20:00 AM,79.151,2432.0,,,,
10,05/15/19 10:30:00 AM,80.559,2944.0,,,,
11,05/15/19 10:40:00 AM,81.266,3456.0,,,,
12,05/15/19 10:50:00 AM,81.797,3328.0,,,,
13,05/15/19 11:00:00 AM,82.152,2688.0,,,,
14,05/15/19 11:10:00 AM,81.621,3456.0,,,,
15,05/15/19 11:20:00 AM,82.864,3968.0,,,,
16,05/15/19 11:30:00 AM,79.853,2432.0,,,,
17,05/15/19 11:40:00 AM,80.559,4096.0,,,,
18,05/15/19 11:50:00 AM,84.295,4352.0,,,,
19,05/15/19 12:00:00 PM,84.474,5376.0,,,,
20,05/15/19 12:10:00 PM,81.621,2816.0,,,,
21,05/15/19 12:20:00 PM,81.621,3840.0,,,,
22,05/15/19 12:30:00 PM,82.864,3968.0,,,,
23,05/15/19 12:40:00 PM,84.474,3584.0,,,,
24,05/15/19 12:50:00 PM,83.757,5120.0,,,,
25,05/15/19 01:00:00 PM,82.508,2560.0,,,,
26,05/15/19 01:10:00 PM,82.508,5376.0,,,,
27,05/15/19 01:20:00 PM,82.330,3456.0,,,,
28,05/15/19 01:30:00 PM,80.382,3456.0,,,,
29,05/15/19 01:40:00 PM,80.911,4352.0,,,,
30,05/15/19 01:50:00 PM,84.834,4608.0,,,,
31,05/15/19 02:00:00 PM,82.152,3584.0,,,,
32,05/15/19 02:10:00 PM,81.621,3840.0,,,,
33,05/15/19 02:20:00 PM,87.733,9216.0,,,,
34,05/15/19 02:30:00 PM,87.915,9216.0,,,,
35,05/15/19 02:40:00 PM,84.115,3712.0,,,,
36,05/15/19 02:50:00 PM,84.474,7936.0,,,,
37,05/15/19 03:00:00 PM,86.459,5632.0,,,,
38,05/15/19 03:10:00 PM,87.186,4608.0,,,,
39,05/15/19 03:20:00 PM,83.935,4096.0,,,,
40,05/15/19 03:30:00 PM,82.864,3328.0,,,,
41,05/15/19 03:40:00 PM,83.757,4096.0,,,,
42,05/15/19 03:50:00 PM,83.579,3968.0,,,,
43,05/15/19 04:00:00 PM,85.915,11776.0,,,,
44,05/15/19 04:10:00 PM,83.935,3200.0,,,,
45,05/15/19 04:20:00 PM,80.382,2688.0,,,,
46,05/15/19 04:30:00 PM,79.502,2816.0,,,,
47,05/15/19 04:40:00 PM,78.449,2176.0,,,,
48,05/15/19 04:50:00 PM,78.274,2688.0,,,,
49,05/15/19 05:00:00 PM,78.274,2432.0,,,,
50,05/15/19 05:10:00 PM,77.574,1856.0,,,,
51,05/15/19 05:20:00 PM,75.484,1408.0,,,,
52,05/15/19 05:30:00 PM,74.791,1152.0,,,,
53,05/15/19 05:40:00 PM,74.446,512.0,,,,
54,05/15/19 05:50:00 PM,74.271,1280.0,,,,
55,05/15/19 06:00:00 PM,73.753,1216.0,,,,
56,05/15/19 06:10:00 PM,73.062,896.0,,,,
57,05/15/19 06:20:00 PM,72.372,864.0,,,,
58,05/15/19 06:30:00 PM,71.683,672.0,,,,
59,05/15/19 06:40:00 PM,70.824,480.0,,,,
60,05/15/19 06:50:00 PM,70.137,336.0,,,,
61,05/15/19 07:00:00 PM,69.278,224.0,,,,
62,05/15/19 07:10:00 PM,68.592,184.0,,,,
63,05/15/19 07:20:00 PM,67.906,108.0,,,,
64,05/15/19 07:30:00 PM,67.392,49.0,,,,
65,05/15/19 07:40:00 PM,67.050,15.0,,,,
66,05/15/19 07:50:00 PM,66.879,2.0,,,,
67,05/15/19 08:00:00 PM,66.879,0.0,,,,
68,05/15/19 08:10:00 PM,66.537,0.0,,,,
69,05/15/19 08:20:00 PM,66.193,0.0,,,,
70,05/15/19 08:30:00 PM,66.022,0.0,,,,
71,05/15/19 08:40:00 PM,65.851,0.0,,,,
72,05/15/19 08:50:00 PM,65.509,0.0,,,,
73,05/15/19 09:00:00 PM,64.996,0.0,,,,
74,05/15/19 09:10:00 PM,64.652,0.0,,,,
75,05/15/19 09:20:00 PM,64.652,0.0,,,,
76,05/15/19 09:30:00 PM,64.310,0.0,,,,
77,05/15/19 09:40:00 PM,63.968,0.0,,,,
78,05/15/19 09:50:00 PM,63.797,0.0,,,,
79,05/15/19 10:00:00 PM,63.626,0.0,,,,
80,05/15/19 10:10:00 PM,63.797,0.0,,,,
81,05/15/19 10:20:00 PM,63.455,0.0,,,,
82,05/15/19 10:30:00 PM,61.912,0.0,,,,
83,05/15/19 10:40:00 PM,61.741,0.0,,,,
84,05/15/19 10:50:00 PM,61.054,0.0,,,,
85,05/15/19 11:00:00 PM,60.883,0.0,,,,
86,05/15/19 11:10:00 PM,60.368,0.0,,,,
87,05/15/19 11:20:00 PM,59.680,0.0,,,,
